Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0.173	2374.85	972.646	1118.72	2379.67	931.111	912.496	2189.11	1007.94	1037.36	NaN	NaN	NaN	2286.26	1038.1	1168.68	2306.22	1025.56	848.643	2319.95	658.277	1185.12	2365.71	560.038	1165.92	2267.92	644.207	1139.48	2314.62	547.648	1113.27	2258.3	242.996	1152.7	2226.77	171.169	1130.91	2222.89	268.088	1119.75	2188.82	197.868	1102.14	2117.11	100.849	1069.62	2096.74	53.0459	1069.68	2120.8	63.7056	1109.58	2327.2	604.615	851.509	2372.37	505.926	864.502	2289.14	597.771	908.088	NaN	NaN	NaN	2150.86	507.671	893.522	2072.95	514.361	914.659	2165.33	546.073	927.464	2083.28	552.637	947.829	2011.6	587.855	988.098	1966.73	611.133	997.816	1963.53	585.432	946.556	2332.88	52.4906	1037.46	2293.92	43.8409	1146.1	1922.52	381.648	1005.63	1907.63	433.314	902.329
0.18	2372.5	973.08	1118.82	2378.62	932.68	911.479	2187.79	1008.86	1036.01	2193.24	995.28	950.984	2284.95	1040.62	1167.32	2303.49	1027.58	847.99	2306.82	657.035	1185.04	2348.71	556.375	1165.93	2254.91	644.942	1139.23	2296.86	546.077	1114	2231.51	240.94	1153.82	2198.53	169.859	1131.82	2196.65	267.374	1121.25	2160.51	197.466	1104	2086.66	102.272	1071.29	2065.88	54.5198	1071.22	2090.06	65.0435	1111.2	2341.08	607.457	850.427	2391.38	511.373	864.885	2302.83	599.17	906.491	NaN	NaN	NaN	2168.44	503.215	893.078	2090.25	506.599	913.887	2181.06	542.833	926.305	2098.68	545.947	946.406	2023.78	578.224	984.847	1977.08	599.059	992.68	1976.27	571.656	942.305	2301.51	52.5448	1038.83	2262.86	43.468	1147.17	1947.59	367.409	1006.84	1931.05	415.355	901.606
0.187	2370.76	973.832	1118.77	2377.94	935.511	910.297	2187.44	1010.7	1035.79	2193.1	996.52	951.476	2283.87	1042.73	1166.07	2301.52	1029.84	847.426	2293.87	656.149	1184.91	2331.05	553.546	1166.26	2241.49	646.441	1138.97	2278.37	545.282	1114.79	2204.4	241.651	1154.31	2168.86	171.33	1132.65	2170.39	268.803	1121.37	2132.97	200.31	1103.84	2056.51	104.232	1071.95	2035.38	56.5872	1071.88	2059.46	66.7406	1111.66	2354.26	612.862	850.008	2409.54	518.97	865.359	2315.53	601.872	905.564	NaN	NaN	NaN	2185.68	498.891	892.757	2107.22	498.368	913.339	2195.93	539.82	926.543	2113.27	538.648	944.639	2034.01	567.314	980.585	1986.95	585.099	987.968	1988.31	556.205	936.55	2270.33	52.5682	1039.47	2231.66	43.4802	1147.57	1973.96	352.342	1007.42	1955.73	396.086	901.188
0.193	2369.72	974.978	1118.29	2377.78	939.307	908.943	2187.36	1012.98	1036.14	2192.46	998.656	951.455	2282.48	1044.5	1165.38	2299.21	1032.77	847.4	2280.36	656.36	1184.65	2312.75	551.907	1166.75	2227.67	648.728	1138.71	2259.34	545.601	1115.77	2176.7	242.924	1154.63	2140.44	174.37	1132.81	2143.78	270.791	1121	2104.85	203.081	1103.41	2026.54	106.744	1072.36	2004.88	59.3316	1071.96	2029.08	69.0117	1111.98	2366.58	619.055	849.994	2426.72	528.554	865.545	2327.6	604.675	904.732	NaN	NaN	NaN	2202.56	494.772	892.319	2124.33	489.496	912.811	2210.21	536.175	924.666	2127.86	530.517	943.784	2044.31	554.246	979.275	1996.59	568.535	983.617	2001.42	539.014	934.908	2239.42	52.6189	1039.74	2200.58	43.4602	1147.61	2001.39	336.209	1008.01	1981.33	376.116	900.569
0.2	2369.45	975.724	1117.54	2378.4	944.152	907.742	2187.63	1015.44	1036.78	2193.06	1000.88	951.123	2281.18	1046.09	1165.26	2297.64	1035.55	847.034	2266.92	658.032	1184.42	2294.42	552.153	1167.54	2213.67	652.398	1138.76	2240.44	547.616	1116.84	2149.15	244.569	1154.38	2111.55	176.053	1132.43	2116.72	272.901	1120.67	2076.79	205.799	1103.02	1997.24	110.044	1072.6	1975.05	62.918	1071.82	1999.15	72.1125	1111.98	2377.79	626.315	850.105	2442.73	539.4	865.995	2338.59	609.17	903.911	NaN	NaN	NaN	2218.87	489.962	892.093	2141.48	480.222	912.33	2223.97	532.479	924.363	2142.08	522.13	942.189	2055.69	540.172	973.445	2006.43	549.745	979.636	2014.22	520.299	931.448	2208.79	52.705	1039.92	2169.72	43.5555	1147.43	2029.62	319.583	1008.57	2008.01	355.697	900.025
0.207	2369.35	975.671	1116.94	2378.87	948.478	906.629	2188.21	1018.28	1037.46	2192.97	1004.24	951.878	2279.99	1048.13	1166.15	2296.24	1038.84	846.609	2254.09	660.82	1184.26	2276.57	553.659	1168.15	2200.01	657.284	1139.23	2221.32	551.25	1117.95	2122.19	247.414	1153.79	2083.22	179.064	1132.07	2090.15	275.871	1119.99	2049.12	209.085	1102.58	1968.37	114.498	1072.64	1945.53	67.7486	1071.64	1969.68	76.2573	1111.92	2388.17	634.355	850.61	2457.51	550.549	866.664	2349.31	614.548	903.63	NaN	NaN	NaN	2235.05	485.281	892.104	2158.85	470.694	911.784	2237.49	528.469	924.344	2156.38	512.086	942.301	2067.02	524.032	970.619	2017.29	529.461	975.469	2027.92	500.116	928.674	2178.46	52.73	1039.99	2138.93	43.8351	1147.14	2059.12	302.526	1008.8	2035.7	335.118	899.453
0.213	2370.6	976.262	1115.68	2379.35	953.029	905.6	2189.28	1021.34	1038.21	2194.12	1007.84	950.156	2279.36	1050.58	1167.65	2294.73	1042.66	846.141	2241.55	664.285	1183.97	2259.39	556.051	1167.96	2187.15	662.873	1139.46	2203.29	555.813	1118.47	2095.51	251.584	1153.35	2055.58	183.64	1131.89	2063.74	280.22	1119.39	2022.07	213.946	1102.1	1940.31	120.149	1073.15	1916.59	73.9142	1071.74	1940.89	81.5725	1111.98	2397.78	642.729	851.272	2471.71	562.59	868.264	2359.28	620.881	903.636	NaN	NaN	NaN	2251.89	481.579	892.274	2176.31	460.467	911.423	2250.34	523.79	924.727	2170.59	501.454	941.944	2079.31	506.17	968.871	2028.32	507.492	973.22	2042.85	478.765	926.129	2148.3	52.6994	1039.86	2108.36	44.2786	1146.66	2089.54	285.415	1008.95	2064.56	314.777	899.078
0.22	2371.98	976.947	1114.78	2378.8	958.22	902.477	2190.67	1024.74	1039.1	2194.28	1011.77	952.993	2279.9	1052.39	1168.42	2293.46	1046.79	846.067	2229.8	668.195	1183.32	2242.63	559.485	1166.93	2174.91	669.378	1139.4	2185.82	561.693	1118.27	2069.21	256.833	1152.91	2028.74	189.163	1131.68	2037.85	285.682	1118.84	1995.56	220.108	1101.86	1913.13	127.421	1073.93	1888.33	82.1361	1072.2	1912.89	88.5129	1112.57	2407.95	651.576	852.586	2483.98	574.699	869.723	2368.95	627.926	903.967	NaN	NaN	NaN	2268.01	476.501	892.348	2193.89	449.511	910.862	2262.96	518.265	924.985	2184.86	489.872	941.576	2093.38	486.868	967.436	2042	484.188	971.08	2058.74	457.223	923.762	2118.55	52.503	1039.56	2077.89	44.8916	1146.07	2121.14	268.436	1008.74	2094.54	294.816	898.735
0.227	2373.5	978.401	1114.01	2379.67	963.351	901.169	2192.37	1028.24	1040.09	2195.14	1016.27	954.084	2281.76	1054.59	1167.81	2292.52	1051.43	845.891	2218.33	673.019	1182.32	2225.64	563.766	1165.59	2163.36	677.003	1138.64	2168.98	568.908	1117.38	2044.09	263.054	1152.45	2002.96	195.87	1131.63	2012.87	292.218	1118.44	1969.93	226.668	1101.64	1887.25	136.055	1074.68	1861.14	92.172	1072.59	1886.15	96.6991	1112.83	2416.59	660.911	853.579	2494.79	587.236	870.855	2376.6	636.179	903.82	NaN	NaN	NaN	2284.03	470.632	892.733	2211.91	437.873	910.231	2275.16	511.848	925.095	2199.51	477.222	940.931	2107.63	466.301	965.482	2057.38	459.909	969.633	2076.43	434.217	922.688	2089.22	51.9513	1039.03	2047.58	46.0899	1145.69	2153.87	251.599	1008.48	2125.36	275.213	898.149
0.233	2375.09	980.342	1113.39	2381.03	968.749	900.204	2194.35	1031.84	1040.95	2196.42	1020.65	954.331	2285.04	1057.37	1166.29	2292.41	1056.45	845.743	2207.54	677.87	1180.7	2209.63	569.338	1163.66	2152.71	685.662	1137.58	2152.82	577.79	1116.02	2019.97	270.28	1152.13	1978.55	203.377	1131.66	1989.02	299.496	1118.06	1945.84	234.365	1101.46	1863.01	145.853	1075.29	1835.16	103.123	1072.46	1860.84	107.458	1113.47	2425.04	670.324	854.434	2505.7	598.994	873.033	2385.71	644.673	904.915	NaN	NaN	NaN	2300.2	463.951	892.871	2230.89	425.455	909.929	2287.8	504.512	924.907	2214.91	463.903	940.268	2123.82	446.483	963.781	2074.49	434.878	968.686	2095.52	410.658	921.75	2060.05	50.9972	1038.42	2017.96	47.369	1145.19	2188.43	235.526	1007.68	2157.33	256.31	897.443
0.24	2376.8	982.432	1112.76	2382.77	974.468	899.462	2196.59	1035.42	1041.58	2198.93	1025.05	953.783	2289.85	1061.15	1164.42	2292.97	1061.69	845.697	2197.47	684.845	1179.45	2194.8	575.36	1161.41	2142.71	695.669	1136.2	2137.61	587.956	1114.88	1997.43	278.355	1151.83	1955.26	211.528	1131.83	1966.44	307.756	1117.75	1922.96	242.514	1101.13	1840.5	156.716	1075.67	1810.72	115.365	1072.15	1835.88	117.293	1113.19	2432.82	680.057	854.953	2514.53	611.031	874.129	2393.6	653.861	905.151	NaN	NaN	NaN	2316.81	456.681	892.945	2250.72	412.679	909.766	2300.6	496.335	924.894	2231.31	450.012	939.83	2141.71	425.149	962.886	2093.39	409.478	968.116	2116.23	386.983	921.16	2031.39	49.6744	1037.94	1989.09	49.0211	1145.09	2223.59	220.405	1007.7	2190.43	238.323	896.553
0.247	2378.56	984.478	1112.09	2384.85	980.45	898.972	2199.03	1039.21	1042.01	2199.66	1030.13	954.591	2296.04	1065.65	1162	2294.19	1067.45	845.508	2188.24	692.678	1178.23	2179.43	584.496	1160.85	2134.4	705.992	1134.47	2123.68	598.649	1113.26	1975.98	287.308	1151.59	1933.7	220.401	1132.04	1945.41	316.461	1117.19	1901.86	251.337	1100.71	1819.99	168.418	1075.62	1787.99	128.667	1071.71	1812.48	128.145	1112.76	2440.34	689.588	855.355	2523.31	622.308	876.415	2401.02	663.166	905.306	2485.62	595.927	932.889	2333.86	449.249	893.423	2271.4	400.069	909.824	2314.09	487.569	925.258	2248.79	435.608	939.793	2161.46	403.597	962.55	2114.69	383.916	967.961	2139.14	363.115	921.233	2002.8	48.6492	1037.42	1960.95	50.8877	1144.9	2260.07	205.825	1005.38	2224.72	221.313	895.608
0.253	2380.84	986.456	1111.53	2387.52	986.729	898.762	2201.69	1042.92	1042.27	2201.62	1034.96	953.668	2303.3	1070.54	1159.41	2295.84	1073.55	845.251	2179.91	701.131	1177.09	2165.43	593.32	1160.15	2127.31	716.81	1132.57	2111.04	610.029	1111.61	1955.82	296.777	1151.49	1913.88	230.007	1132.21	1925.74	325.705	1116.45	1881.97	260.648	1100.01	1801.72	180.794	1075.16	1767.29	143.195	1070.65	1791.7	141.135	1111.7	2447.42	699.078	855.285	2531.52	633.08	878.275	2407.93	672.33	905.077	2492.21	605.457	933.39	2351.15	441.746	893.943	2292.66	387.612	909.578	2329.15	477.619	926.082	2267.7	420.926	940.213	2183.09	381.956	962.66	2138	358.811	968.201	2163.7	340.205	921.099	1974.04	48.662	1037.39	1933.79	53.2296	1145.31	2296.77	192.647	1004.9	2259.99	205.517	894.546
0.26	2382.57	988.403	1110.56	2390.32	993.231	898.622	2204.45	1046.77	1042.17	2203.58	1039.88	952.61	2311.03	1075.26	1157.03	2297.6	1080.04	844.808	2172.56	710.053	1176.09	2151.95	603.084	1159.95	2121.08	728.091	1131.17	2099.74	621.758	1110.34	1937.29	306.656	1151.22	1895.46	239.671	1132.54	1907.57	335.148	1115.43	1864.18	269.778	1099.12	1785.83	193.48	1074.11	1748.74	158.542	1069.31	1772.66	154.626	1110.53	2454.08	708.269	855.034	2538.69	643.48	879.755	2414.12	681.248	904.263	2498.55	614.608	933.807	2369.91	433.367	894.901	2315.56	374.997	909.912	2344.3	467.685	927.415	2287.75	405.825	940.624	2206.63	360.455	963.138	2163.51	333.94	968.72	2190	317.684	921.138	1945.91	48.8241	1036.62	1907.23	55.7553	1145.53	2334.26	180.099	1003.12	2295.94	190.781	893.266
0.267	2384.24	990.266	1109.53	2393.05	999.625	898.64	2207.37	1050.53	1041.89	2205.59	1045.04	951.307	2318.66	1079.62	1155.22	2299.46	1086.48	844.296	2166.25	718.913	1175.34	2140.95	612.585	1159.12	2116.25	738.907	1129.55	2090.02	633.712	1108.73	1920.15	316.87	1151.24	1878.54	249.596	1132.76	1890.93	344.715	1114.46	1848.16	278.759	1098.4	1772.16	206.733	1073.15	1732.42	174.8	1067.72	1755.51	168.989	1109.04	2460.27	717.2	854.425	2545.12	653.239	880.978	2419.78	689.859	903.062	2503.92	623.327	933.739	2387.6	425.72	895.41	2337.94	363.04	909.557	2360.16	456.977	928.752	2308.61	390.737	941.094	2231.44	339.434	963.617	2190.36	309.739	969.121	2218.11	295.79	921.595	1919.68	49.3575	1037.39	1881.25	58.6271	1145.45	2372.27	168.382	1001.5	2332.68	177.321	891.931
0.273	2385.87	991.779	1108.37	2395.85	1006.1	898.461	2210.4	1054.24	1041.57	2207.96	1050.35	949.676	2326.36	1083.51	1153.56	2301.21	1093.02	843.512	2160.92	727.653	1174.73	2129.54	622.605	1159.47	2113.28	749.652	1127.54	2081.25	645.729	1108.28	1904.19	327.012	1150.96	1862.95	259.138	1133.52	1875.87	353.9	1113.42	1833.23	287.834	1097.43	1761.05	220.396	1072.03	1719.01	191.873	1065.79	1740.8	183.989	1107.58	2465.66	725.966	853.344	2550.68	662.295	881.682	2424.81	698.151	901.532	2508.05	631.089	932.799	2406.27	417.278	896.255	2362.74	350.298	909.811	2376.5	445.888	929.744	2330.53	375.653	941.864	2257.95	318.776	964.395	2219.15	286.222	969.753	2247.35	274.786	921.669	1893.23	51.7	1035.77	1855.61	62.2713	1145.28	2410.86	157.856	999.975	2370.12	165.091	890.552
0.28	2387.5	993.268	1107.23	2398.67	1012.21	897.999	2213.26	1057.76	1041.18	2210.36	1055.87	948.746	2334.21	1086.87	1152.24	2302.85	1099.46	842.439	2155.19	735.985	1174.9	2119.69	632.331	1159.54	2110.56	759.71	1126.02	2073.55	657.518	1106.69	1889.41	337.281	1150.97	1848.82	268.926	1134.22	1861.91	363.052	1112.15	1819.94	296.544	1096.61	1752.09	234.093	1071.26	1707.69	209.413	1063.66	1727.94	199.367	1105.89	2470.5	734.567	852.851	2554.93	670.387	881.981	2428.82	706.014	899.626	2510.75	637.507	930.525	2425.27	408.707	896.808	2386.96	338.553	910.472	2393.44	434.567	930.738	2353.33	360.781	942.56	2285.83	298.748	965.404	2249.43	263.506	970.645	2278.21	254.722	922.136	1870.1	53.9875	1036.22	1830.39	66.9484	1145.05	2450.48	148.593	998.143	2408.05	154.168	889.446
0.287	2388.94	994.591	1106	2401.19	1017.86	897.404	2215.72	1061.41	1040.77	2212.88	1061.38	948.053	2341.92	1089.39	1151.25	2304.1	1105.6	841.172	2150.57	743.713	1174.58	2110.91	641.669	1159.32	2108.42	768.991	1124.32	2066.42	668.546	1105.67	1875.74	347.861	1150.76	1835.76	278.822	1134.86	1849.31	372.426	1110.56	1808.46	305.11	1095.41	1744.94	248.115	1070.43	1698.84	227.409	1061.5	1716.56	215.494	1104.22	2474.14	743.201	852.867	2557.92	677.401	881.969	2431.73	712.352	897.371	2512.14	642.809	927.907	2444.37	400.118	897.202	2411.87	327.078	910.609	2410.96	423.171	931.584	2376.82	346.252	942.908	2314.29	279.417	966.532	2280.88	241.761	971.602	2310.01	235.386	922.685	1848.46	57.6369	1036.99	1805.39	73.2376	1145	2489.71	140.938	996.723	2446.53	144.707	888.405
0.293	2390.28	995.885	1104.84	2403.66	1023.06	896.682	2217.93	1064.94	1040.56	2214.6	1066.43	948.812	2349.18	1091.46	1150.38	2304.99	1111.33	839.909	2146.49	750.726	1173.6	2103.13	650.16	1158.3	2106.28	777.186	1122.3	2060.02	678.678	1104.52	1863.09	358.828	1150.43	1823.49	289.405	1135.46	1837.72	382.165	1108.88	1797.43	314.449	1094.46	1738.77	262.456	1069.95	1691.47	245.771	1059.39	1706.83	232.014	1102.45	2476.79	750.571	853.346	2559.63	683.593	882.368	2433.3	717.267	894.874	2512.28	646.891	925.037	2463.51	391.663	897.482	2437.04	316.285	910.759	2428.62	411.953	932.375	2400.38	332.757	942.967	2344.13	261.11	967.642	2313.53	221.036	972.768	2343.13	217.17	923.838	1827.43	61.9732	1038.71	1782.69	81.2009	1144.9	2529.56	135.758	994.679	2484.63	136.744	887.276
0.3	2391.36	997.292	1103.92	2405.66	1027.76	895.893	2219.71	1068.75	1040.56	2216.64	1071.48	948.74	2355.42	1093.31	1149.7	2304.87	1116.61	838.11	2142.54	757.101	1172.09	2096.53	657.728	1156.64	2103.97	784.406	1119.86	2054.46	687.358	1103.28	1851.6	369.838	1150.02	1811.7	300.453	1135.5	1827.45	392.609	1107.26	1786.79	324.858	1093.42	1732.39	277.513	1069.38	1684.41	264.195	1057.47	1697.67	249.339	1100.69	2478.21	756.77	854.287	2560.16	688.741	882.887	2432.99	720.935	891.774	2511.05	649.639	921.496	2482.41	383.667	897.408	2461.71	306.396	910.468	2445.51	401.189	931.802	2424.6	319.949	943.157	2374.14	243.785	968.452	2346.67	201.482	973.87	2376.14	199.456	925.13	1808.24	68.9972	1039.82	1763	91.3442	1144.66	2568.99	132.968	993.463	2523.46	130.683	886.732
0.307	2392.18	998.855	1103.32	2407	1031.47	895.186	2221.2	1072.35	1040.9	2218.36	1076.24	949.023	2360.21	1095.29	1148.98	2305.03	1121.27	836.977	2138.64	762.913	1169.89	2091.39	664.061	1154.18	2101.61	790.404	1116.8	2050.26	694.276	1099.97	1841.45	381.088	1148.87	1800.38	312.325	1134.9	1817.84	403.92	1105.66	1776.46	336.649	1092.09	1724.82	293.091	1068.28	1676.36	282.561	1055.66	1688.23	267.118	1099.34	2478.25	761.322	855.481	2559.34	692.693	883.553	2431.84	722.808	888.634	2509.77	650.927	918.151	2500.96	375.812	897.124	2486.31	297.343	910.399	2463.49	390.818	931.984	2448.45	308.29	943.383	2404.15	227.486	969.104	2380.62	182.808	975.183	2409.21	183.038	925.753	1788.54	78.8238	1041.64	1744.88	103.184	1144.76	2607.56	132.891	992.49	2561.17	126.506	886.261
0.313	2392.79	1000.69	1103.01	2407.79	1034.4	894.501	2222.15	1075.86	1041.33	2219.65	1080.54	949.394	2363.66	1097.52	1147.96	2304.21	1125.16	836.091	2135.02	768.043	1167.12	2087.92	669.11	1151.48	2099.38	794.896	1112.79	2047.89	698.977	1096.79	1832.71	392.233	1147.39	1789.54	324.824	1133.62	1809.86	415.609	1103.95	1766.61	349.489	1090.63	1715.68	308.347	1066.97	1666.83	300.166	1054.52	1678	284.611	1098.35	2477.27	763.948	856.572	2558.11	694.653	884.479	2430.11	723.366	885.8	2507.64	650.887	914.961	2518.68	368.743	896.617	2509.67	289.371	910.099	2480.77	381.211	931.866	2471.66	297.865	943.37	2433.8	212.172	969.442	2413.85	165.807	975.813	2442.05	167.999	926.264	1767.28	88.8411	1044.19	1727.37	115.158	1144.34	2644.43	135.462	991.948	2598.14	124.391	886.116
0.32	2393.1	1002.78	1102.94	2407.95	1036.53	894.1	2222.63	1079	1041.57	2220.43	1084.21	949.598	2366.19	1099.73	1145.78	2303.47	1128.69	835.848	2132.03	772.436	1163.88	2085.87	673.044	1148.93	2097.59	798.187	1108.31	2047.28	701.471	1091.7	1825.36	403.471	1145.43	1779.42	337.734	1132.21	1803.51	427.328	1101.83	1757.62	362.881	1088.86	1705.96	324.197	1065.48	1656.59	318.583	1053.65	1667.29	302.71	1097.47	2475.35	764.603	856.998	2556.11	694.877	884.71	2427.95	723.053	884.149	2504.96	649.934	912.55	2535.26	362.175	895.947	2531.44	282.647	909.521	2497.33	372.459	931.867	2493.91	287.99	944.36	2462.33	198.279	969.421	2446.52	150.242	976.284	2474.53	154.142	926.615	1746.69	102.574	1044.54	1707.44	131.794	1145.11	2678.99	140.155	991.843	2633.56	124.325	886.194
0.327	2393.15	1005.05	1103.1	2407.65	1038.28	893.818	2222.74	1081.8	1041.65	2220.79	1087.41	949.639	2366.62	1102.02	1144.78	2302.48	1131.07	835.996	2129.83	775.762	1160.49	2085.17	675.565	1146.31	2096.6	799.937	1103.46	2048.14	702.213	1087.93	1819.36	414.757	1143.38	1770.12	351.806	1130.29	1798.92	439.699	1099.17	1749.66	377.671	1086.79	1695.78	341.241	1063.69	1645.86	337.768	1052.75	1656.38	321.837	1096.48	2472.98	763.676	856.726	2553.52	693.535	884.033	2425.3	722.63	883.495	2502.07	648.347	911.033	2550.36	355.782	895.156	2551.89	276.275	909.123	2512.38	363.605	931.74	2514.45	279.506	944.358	2489.51	185.686	968.864	2477.98	136.52	976.343	2504.42	142.924	925.872	1726.05	118.855	1043.48	1689.85	149.811	1145.4	2710.34	146.173	992.071	2666.69	125.581	886.551
0.333	2393.1	1007.41	1103.43	2407.3	1039.91	893.921	2222.48	1084.2	1041.57	2220.79	1090.06	949.649	2365.38	1104.02	1144.62	2301.8	1132.36	836.553	2128.45	777.838	1157.01	2085.76	676.547	1143.66	2096.44	800.307	1098.94	2050.11	701.455	1082.87	1814.18	427.183	1140.27	1762.01	366.414	1127.82	1795.09	452.736	1096.43	1742.71	393.349	1084.22	1686.7	358.646	1060.73	1636.52	357.863	1052.12	1647.23	341.842	1095.87	2470.37	761.591	855.833	2550.63	690.718	882.842	2422.45	721.104	883.201	2498.74	646.115	910.327	2564.32	349.407	893.743	2571.09	270.197	908.655	2526.36	354.971	930.908	2533.69	271.284	944.07	2515.18	174.874	968.082	2507.37	125.124	976.072	2533.53	133.007	925.653	1707.53	135.193	1044.25	1673.36	169.487	1145.69	2738.3	153.031	992.948	2697	127.625	887.105
0.34	2393.01	1009.8	1103.96	2407.02	1041.4	894.422	2221.96	1085.86	1041.32	2220.61	1091.81	949.653	2362.99	1106.05	1144.54	2300.61	1132.68	837.334	2129.16	777.799	1153.92	2087.91	675.884	1141.04	2097.77	799.208	1095.07	2053.56	699.468	1079.72	1810.32	439.614	1137.36	1755.38	381.2	1125.09	1792.93	465.523	1093.39	1737.52	408.72	1081.45	1679.56	377.421	1058.47	1629.21	378.789	1050.96	1640.29	362.757	1094.62	2467.77	758.703	854.487	2547.08	686.815	880.586	2419.33	719.31	882.907	2495.22	643.48	910.068	2577.75	342.903	892.125	2589.25	264.455	908.059	2539.11	346.486	928.795	2551.38	263.659	942.873	2538.62	166.199	967.128	2533.91	116.119	975.645	2560.06	125.27	925.24	1688.89	152.699	1043.93	1659.11	189.858	1145.74	2762.61	159.268	994.352	2723.84	129.859	888.216
0.347	2392.84	1012.03	1104.77	2406.95	1042.4	895.29	2221.29	1086.61	1040.81	2220.23	1092.84	949.501	2359.34	1108	1145.37	2299.88	1132.18	838.06	2131.39	776.131	1151.65	2091.48	673.704	1138.67	2100.11	796.964	1092.52	2058.15	696.299	1076.51	1808.98	451.229	1133.87	1750.27	396.183	1122.15	1792.55	478.002	1089.99	1734.09	424.392	1078.4	1674.54	396.587	1055.62	1624.23	400.332	1048.9	1635.41	384.087	1092.53	2464.71	755.184	852.534	2543.36	682.12	878.376	2416.33	716.981	882.528	2491.37	640.333	909.786	2590.47	337.191	889.803	2605.64	259.472	907.062	2550.65	338.988	925.306	2566.86	256.896	940.633	2559.04	159.639	965.838	2556.81	109.459	974.917	2583.07	119.283	924.608	1671.9	171.05	1043.31	1646	210.995	1145.29	2782.93	164.189	996.228	2747.03	131.96	889.714
0.353	2392.65	1013.95	1105.86	2406.75	1043.09	896.559	2220.73	1086.66	1040.26	2219.8	1092.7	949.281	2355.03	1109.77	1146.38	2299.39	1131.07	838.566	2134.86	772.936	1150.32	2096.39	670.127	1136.94	2103.56	793.59	1091.1	2063.78	692.192	1074.21	1808.5	462.816	1130.73	1746.66	411.173	1119.12	1793.95	490.087	1086.54	1732.37	440.029	1074.95	1672	416.048	1051.64	1621.97	422.062	1045.67	1632.44	405.785	1089.24	2461.61	750.975	850.296	2539.42	677.038	875.953	2413.14	714.263	881.984	2487.55	637.057	909.283	2602.24	332.245	887.032	2620.2	255.552	905.444	2560.61	332.315	920.595	2580.05	251.291	937.205	2575.88	154.633	963.98	2575.2	104.598	973.502	2602.05	114.874	923.637	1656.64	190.238	1042.44	1633.86	232.968	1144.18	2798.81	167.47	998.722	2766.09	133.104	891.672
