Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	R.MT2X	R.MT2Y	R.MT2Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	L.MT2X	L.MT2Y	L.MT2Z
0.827	908.947	1038.58	1347.22	902.04	1042.46	1111.3	735.183	1060.58	1285.29	732.079	1059.49	1182.16	840.328	1097.07	1379.38	828.64	1104.8	1082.51	794.208	763.151	1434.82	791.671	652.637	1436.86	739.059	764.5	1392.83	732.076	654.588	1393.35	707.859	272.656	1427.07	716.796	192.175	1418.73	686.597	275.902	1377.55	690.283	196.336	1369.9	669.022	93.1819	1369.07	657.806	43.9096	1371.13	685.7	61.0285	1412.82	794.849	785.281	1030.3	801.444	674.878	1023.12	742.312	779.639	1076.94	742.868	669.525	1066.68	740.152	256.538	1026.72	745.11	176.571	1038.39	704.832	261.806	1066.69	707.103	177.345	1073.78	685.359	94.7552	1086.11	671.026	44.9087	1081.16	702.168	63.2786	1036.98	835.181	944.419	1405.44	775.442	543.21	1426.95	764.531	522.058	1314.26	771.416	487.249	1433.41	819.044	461.044	1386.16	737.123	108.38	1407.49	762.775	114.902	1323.98	884.503	60.7296	1330.52	852.475	56.6428	1436.82	890.9	68.698	1376.72	832.543	938.916	1050.12	792.061	540.109	1039.09	780.684	522.51	1152.19	787.25	480.749	1032.17	836.535	453.3	1080.59	756.71	103.352	1047.02	774.277	108.368	1131.44	900.257	62.616	1116.45	861.088	50.4516	1009.41	903.276	67.0066	1075.32
0.833	908.934	1038.58	1347.23	902.021	1042.47	1111.3	735.171	1060.56	1285.3	732.074	1059.48	1182.16	840.315	1097.07	1379.39	828.635	1104.81	1082.52	794.209	763.14	1434.83	791.683	652.637	1436.86	739.059	764.504	1392.85	732.074	654.591	1393.35	707.852	272.649	1427.07	716.794	192.177	1418.73	686.602	275.898	1377.54	690.279	196.341	1369.89	669.024	93.1815	1369.07	657.807	43.9036	1371.12	685.697	61.0392	1412.82	794.838	785.288	1030.31	801.46	674.885	1023.12	742.307	779.64	1076.94	742.864	669.523	1066.68	740.153	256.536	1026.73	745.108	176.57	1038.4	704.833	261.806	1066.69	707.11	177.349	1073.8	685.355	94.7533	1086.12	671.031	44.9072	1081.16	702.168	63.2679	1036.98	835.171	944.425	1405.44	775.445	543.211	1426.95	764.528	522.065	1314.25	771.411	487.259	1433.41	819.042	461.055	1386.18	737.132	108.371	1407.48	762.775	114.907	1323.97	884.501	60.728	1330.52	852.478	56.6399	1436.83	890.904	68.7013	1376.72	832.524	938.908	1050.12	792.058	540.111	1039.11	780.689	522.515	1152.2	787.257	480.756	1032.17	836.541	453.298	1080.6	756.709	103.364	1047.02	774.273	108.369	1131.43	900.257	62.6116	1116.45	861.09	50.4527	1009.41	903.277	67.0126	1075.31
0.84	908.926	1038.59	1347.23	902.001	1042.48	1111.31	735.162	1060.56	1285.31	732.052	1059.48	1182.18	840.307	1097.07	1379.4	828.601	1104.82	1082.51	794.21	763.149	1434.84	791.674	652.637	1436.86	739.057	764.502	1392.86	732.076	654.591	1393.35	707.853	272.644	1427.07	716.796	192.186	1418.73	686.593	275.896	1377.55	690.281	196.345	1369.89	669.015	93.1863	1369.08	657.809	43.9055	1371.13	685.699	61.0443	1412.82	794.835	785.287	1030.31	801.458	674.883	1023.13	742.292	779.642	1076.95	742.866	669.518	1066.7	740.146	256.537	1026.73	745.103	176.583	1038.4	704.831	261.812	1066.7	707.11	177.341	1073.79	685.354	94.7587	1086.12	671.031	44.9075	1081.15	702.17	63.2792	1036.99	835.17	944.412	1405.46	775.443	543.21	1426.95	764.538	522.071	1314.26	771.414	487.245	1433.41	819.037	461.045	1386.16	737.129	108.378	1407.49	762.774	114.901	1323.98	884.498	60.7351	1330.51	852.475	56.6391	1436.82	890.894	68.7066	1376.73	832.512	938.914	1050.12	792.072	540.113	1039.1	780.686	522.511	1152.19	787.25	480.754	1032.18	836.536	453.304	1080.59	756.705	103.369	1047.03	774.28	108.371	1131.43	900.262	62.617	1116.45	861.094	50.451	1009.41	903.272	67.0147	1075.32
0.847	908.91	1038.6	1347.24	901.979	1042.48	1111.32	735.145	1060.56	1285.32	732.04	1059.47	1182.18	840.302	1097.07	1379.41	828.587	1104.82	1082.53	794.204	763.154	1434.83	791.686	652.634	1436.86	739.058	764.499	1392.85	732.081	654.596	1393.35	707.849	272.654	1427.07	716.79	192.185	1418.73	686.594	275.897	1377.55	690.281	196.34	1369.89	669.022	93.1876	1369.07	657.808	43.913	1371.13	685.699	61.0322	1412.81	794.825	785.291	1030.32	801.454	674.89	1023.14	742.293	779.648	1076.95	742.866	669.526	1066.71	740.151	256.543	1026.74	745.113	176.577	1038.4	704.826	261.812	1066.7	707.11	177.348	1073.79	685.36	94.7635	1086.13	671.029	44.9142	1081.16	702.163	63.2821	1036.98	835.164	944.427	1405.46	775.449	543.216	1426.95	764.537	522.063	1314.26	771.415	487.249	1433.41	818.971	461.062	1386.29	737.13	108.383	1407.49	762.778	114.903	1323.98	884.508	60.7384	1330.5	852.47	56.6446	1436.83	890.892	68.7001	1376.73	832.493	938.924	1050.12	792.054	540.124	1039.11	780.696	522.512	1152.21	787.248	480.754	1032.18	836.543	453.299	1080.61	756.719	103.355	1047.02	774.277	108.371	1131.44	900.253	62.6192	1116.46	861.102	50.4455	1009.42	903.28	67.0093	1075.32
0.853	908.905	1038.6	1347.24	901.967	1042.48	1111.32	735.133	1060.56	1285.33	732.023	1059.47	1182.19	840.291	1097.08	1379.42	828.567	1104.83	1082.54	794.201	763.153	1434.84	791.675	652.647	1436.86	739.053	764.511	1392.86	732.079	654.588	1393.35	707.847	272.652	1427.06	716.791	192.18	1418.73	686.596	275.901	1377.53	690.278	196.347	1369.88	669.028	93.1855	1369.08	657.804	43.9086	1371.13	685.698	61.0407	1412.82	794.816	785.289	1030.33	801.446	674.895	1023.15	742.287	779.645	1076.97	742.858	669.525	1066.72	740.147	256.546	1026.74	745.105	176.577	1038.4	704.828	261.813	1066.71	707.106	177.35	1073.8	685.363	94.7625	1086.13	671.033	44.9086	1081.16	702.165	63.2846	1036.98	835.155	944.43	1405.48	775.443	543.214	1426.94	764.539	522.071	1314.26	771.413	487.255	1433.41	818.976	461.057	1386.29	737.122	108.379	1407.5	762.783	114.899	1323.98	884.505	60.738	1330.52	852.478	56.6387	1436.83	890.905	68.7036	1376.73	832.479	938.92	1050.12	792.053	540.112	1039.12	780.679	522.522	1152.22	787.248	480.758	1032.18	836.54	453.293	1080.61	756.714	103.359	1047.02	774.286	108.363	1131.44	899.711	62.0085	1116.51	861.097	50.4466	1009.42	903.279	67.0198	1075.32
0.86	908.892	1038.61	1347.24	901.933	1042.5	1111.32	735.119	1060.55	1285.34	732.004	1059.46	1182.2	840.288	1097.09	1379.41	828.54	1104.83	1082.54	794.199	763.157	1434.85	791.686	652.645	1436.86	739.048	764.503	1392.86	732.082	654.593	1393.35	707.849	272.654	1427.06	716.792	192.185	1418.73	686.593	275.906	1377.54	690.285	196.344	1369.89	669.024	93.183	1369.08	657.804	43.9061	1371.13	685.705	61.0414	1412.82	794.807	785.3	1030.33	801.434	674.894	1023.15	742.28	779.652	1076.98	742.848	669.525	1066.73	740.151	256.542	1026.74	745.106	176.584	1038.4	704.82	261.818	1066.71	707.108	177.347	1073.8	685.36	94.7603	1086.12	671.031	44.914	1081.16	702.163	63.2848	1036.99	835.157	944.424	1405.48	775.444	543.221	1426.94	764.537	522.076	1314.26	771.41	487.258	1433.41	818.998	461.087	1386.25	737.127	108.385	1407.5	762.78	114.889	1323.98	884.499	60.7389	1330.51	852.471	56.6426	1436.83	890.899	68.7071	1376.73	832.464	938.921	1050.12	792.051	540.112	1039.11	780.692	522.521	1152.21	787.242	480.765	1032.18	836.522	453.308	1080.61	756.72	103.364	1047.03	774.28	108.367	1131.43	899.705	62.0161	1116.51	861.091	50.4478	1009.42	903.286	67.0142	1075.32
0.867	908.885	1038.62	1347.25	901.924	1042.5	1111.34	735.099	1060.55	1285.35	731.984	1059.46	1182.21	840.275	1097.1	1379.43	828.501	1104.83	1082.55	794.193	763.159	1434.85	791.677	652.647	1436.87	739.05	764.505	1392.87	732.081	654.596	1393.36	707.844	272.655	1427.05	716.788	192.186	1418.73	686.587	275.9	1377.54	690.28	196.34	1369.88	669.023	93.1836	1369.08	657.81	43.9119	1371.13	685.703	61.0382	1412.82	794.794	785.292	1030.35	801.427	674.894	1023.16	742.269	779.649	1076.98	742.836	669.527	1066.73	740.148	256.538	1026.74	745.111	176.579	1038.41	704.814	261.816	1066.71	707.114	177.344	1073.8	685.365	94.7628	1086.13	671.03	44.9148	1081.16	702.168	63.2768	1036.99	835.147	944.431	1405.49	775.443	543.213	1426.95	764.547	522.074	1314.26	771.416	487.261	1433.41	819.011	461.086	1386.21	737.128	108.387	1407.49	762.769	114.9	1323.97	884.5	60.7271	1330.51	852.474	56.6458	1436.83	890.898	68.7009	1376.73	832.441	938.916	1050.12	792.042	540.118	1039.12	780.678	522.515	1152.23	787.236	480.757	1032.19	836.53	453.3	1080.61	756.715	103.36	1047.03	774.278	108.373	1131.44	900.256	62.6233	1116.46	861.085	50.4557	1009.41	903.28	67.0138	1075.32
0.873	908.86	1038.62	1347.25	901.88	1042.51	1111.33	735.086	1060.54	1285.36	731.965	1059.45	1182.22	840.262	1097.1	1379.43	828.483	1104.83	1082.56	794.19	763.153	1434.86	791.668	652.643	1436.86	739.049	764.506	1392.88	732.084	654.586	1393.36	707.839	272.652	1427.05	716.784	192.184	1418.73	686.585	275.902	1377.53	690.276	196.34	1369.89	669.017	93.1799	1369.08	657.808	43.9079	1371.13	685.703	61.0361	1412.82	794.769	785.302	1030.35	801.41	674.896	1023.17	742.256	779.646	1077	742.836	669.524	1066.75	740.142	256.541	1026.74	745.11	176.58	1038.41	704.816	261.816	1066.7	707.106	177.342	1073.8	685.366	94.7646	1086.14	671.027	44.914	1081.17	702.167	63.2811	1036.99	835.137	944.422	1405.5	775.443	543.22	1426.95	764.545	522.074	1314.26	771.421	487.255	1433.41	819.024	461.074	1386.2	737.129	108.382	1407.5	762.775	114.886	1323.98	884.494	60.738	1330.52	852.477	56.6414	1436.83	890.899	68.7128	1376.73	832.421	938.924	1050.12	792.032	540.118	1039.13	780.668	522.522	1152.23	787.238	480.763	1032.19	836.526	453.308	1080.61	756.716	103.364	1047.04	774.268	108.377	1131.43	899.698	62.0205	1116.51	861.082	50.4522	1009.42	903.281	67.0206	1075.32
0.88	908.848	1038.64	1347.25	901.864	1042.52	1111.33	735.066	1060.52	1285.37	731.936	1059.43	1182.22	840.245	1097.11	1379.43	828.443	1104.82	1082.56	794.181	763.154	1434.86	791.674	652.641	1436.87	739.038	764.505	1392.89	732.082	654.587	1393.36	707.84	272.652	1427.05	716.784	192.179	1418.73	686.579	275.89	1377.54	690.281	196.335	1369.89	669.017	93.1888	1369.08	657.798	43.9044	1371.13	685.697	61.032	1412.82	794.756	785.301	1030.35	801.406	674.894	1023.17	742.239	779.647	1077	742.816	669.521	1066.75	740.141	256.542	1026.74	745.105	176.58	1038.4	704.807	261.811	1066.7	707.105	177.34	1073.8	685.364	94.7553	1086.14	671.03	44.9079	1081.16	702.164	63.28	1037	835.124	944.424	1405.51	775.442	543.218	1426.95	764.559	522.074	1314.26	771.42	487.251	1433.42	819.044	461.059	1386.19	737.127	108.365	1407.5	762.779	114.899	1323.99	884.503	60.7309	1330.52	852.469	56.6443	1436.83	890.894	68.7165	1376.73	832.399	938.929	1050.12	792.026	540.122	1039.12	780.674	522.514	1152.23	787.233	480.767	1032.2	836.521	453.311	1080.62	756.718	103.356	1047.03	774.266	108.373	1131.44	899.701	62.0308	1116.52	861.079	50.4485	1009.42	903.275	67.0202	1075.32
0.887	908.835	1038.64	1347.26	901.832	1042.51	1111.33	735.051	1060.51	1285.39	731.914	1059.42	1182.23	840.226	1097.11	1379.44	828.399	1104.82	1082.57	794.179	763.157	1434.86	791.676	652.643	1436.88	739.04	764.497	1392.89	732.085	654.583	1393.36	707.841	272.648	1427.05	716.782	192.174	1418.73	686.573	275.888	1377.53	690.268	196.339	1369.89	669.014	93.1795	1369.09	657.8	43.9058	1371.13	685.698	61.0294	1412.83	794.739	785.298	1030.36	801.381	674.895	1023.18	742.234	779.644	1077	742.809	669.523	1066.76	740.133	256.542	1026.74	745.102	176.571	1038.41	704.811	261.804	1066.71	707.106	177.334	1073.8	685.355	94.7575	1086.13	671.024	44.9073	1081.17	702.162	63.2761	1037	835.111	944.428	1405.52	775.451	543.221	1426.96	764.556	522.07	1314.26	771.422	487.252	1433.41	819.048	461.048	1386.18	737.122	108.379	1407.5	762.782	114.891	1323.98	884.484	60.7373	1330.51	852.468	56.6523	1436.84	890.897	68.719	1376.73	832.382	938.927	1050.13	792.026	540.121	1039.12	780.679	522.51	1152.24	787.231	480.754	1032.2	836.512	453.304	1080.62	756.71	103.365	1047.03	774.254	108.387	1131.43	900.255	62.6133	1116.45	861.088	50.4545	1009.42	903.274	67.0105	1075.31
0.893	908.817	1038.64	1347.26	901.79	1042.52	1111.34	735.029	1060.5	1285.41	731.884	1059.41	1182.24	840.201	1097.11	1379.45	828.363	1104.81	1082.57	794.18	763.146	1434.86	791.676	652.644	1436.88	739.039	764.494	1392.89	732.087	654.576	1393.36	707.842	272.642	1427.05	716.776	192.181	1418.74	686.575	275.883	1377.54	690.275	196.33	1369.88	669.012	93.188	1369.09	657.794	43.8957	1371.13	685.692	61.0371	1412.83	794.717	785.305	1030.36	801.37	674.898	1023.18	742.216	779.641	1077	742.799	669.511	1066.76	740.135	256.536	1026.74	745.099	176.575	1038.41	704.807	261.805	1066.71	707.102	177.341	1073.8	685.363	94.7509	1086.13	671.028	44.9067	1081.17	702.159	63.285	1036.99	835.099	944.428	1405.53	775.446	543.212	1426.96	764.542	522.08	1314.26	771.421	487.25	1433.41	819.053	461.046	1386.18	737.113	108.384	1407.5	762.773	114.894	1323.99	884.495	60.7385	1330.52	852.464	56.6487	1436.84	890.89	68.7228	1376.73	832.348	938.932	1050.13	792.019	540.12	1039.13	780.662	522.515	1152.24	787.214	480.761	1032.19	836.508	453.301	1080.63	756.708	103.364	1047.03	774.258	108.407	1131.4	899.69	62.0231	1116.51	861.085	50.4527	1009.41	903.272	67.0147	1075.32
0.9	908.793	1038.65	1347.27	901.762	1042.51	1111.35	735.012	1060.48	1285.41	731.86	1059.38	1182.26	840.178	1097.1	1379.46	828.329	1104.81	1082.56	794.178	763.145	1434.87	791.686	652.637	1436.89	739.035	764.488	1392.9	732.091	654.575	1393.37	707.841	272.635	1427.05	716.775	192.174	1418.73	686.571	275.884	1377.54	690.271	196.326	1369.89	669.01	93.1787	1369.08	657.801	43.8935	1371.14	685.689	61.0363	1412.83	794.7	785.303	1030.35	801.36	674.892	1023.17	742.206	779.645	1077.01	742.789	669.509	1066.75	740.136	256.533	1026.74	745.097	176.569	1038.4	704.801	261.808	1066.7	707.099	177.332	1073.8	685.363	94.7512	1086.13	671.029	44.9063	1081.16	702.157	63.2784	1036.99	835.092	944.425	1405.53	775.456	543.206	1426.96	764.578	522.07	1314.27	771.43	487.25	1433.42	819.059	461.051	1386.18	737.116	108.373	1407.5	762.763	114.885	1323.98	884.478	60.7533	1330.52	852.463	56.6563	1436.83	890.887	68.7232	1376.75	832.329	938.928	1050.12	792.016	540.113	1039.13	780.661	522.513	1152.25	787.209	480.758	1032.2	836.495	453.299	1080.63	756.698	103.348	1047.02	774.281	108.373	1131.43	900.249	62.6271	1116.45	861.081	50.4558	1009.41	903.274	67.0196	1075.32
0.907	908.779	1038.65	1347.27	901.724	1042.52	1111.35	734.984	1060.47	1285.43	731.819	1059.38	1182.26	840.144	1097.1	1379.47	828.278	1104.8	1082.58	794.174	763.147	1434.87	791.693	652.636	1436.89	739.03	764.477	1392.9	732.098	654.572	1393.38	707.838	272.642	1427.05	716.779	192.177	1418.74	686.563	275.878	1377.54	690.268	196.328	1369.89	669.003	93.1833	1369.09	657.792	43.8953	1371.13	685.689	61.0293	1412.83	794.679	785.306	1030.36	801.347	674.892	1023.17	742.18	779.644	1077	742.772	669.512	1066.75	740.13	256.531	1026.75	745.095	176.566	1038.41	704.8	261.804	1066.7	707.095	177.332	1073.79	685.356	94.7541	1086.13	671.028	44.9063	1081.17	702.164	63.2775	1036.99	835.082	944.411	1405.53	775.472	543.206	1426.96	764.563	522.066	1314.26	771.44	487.241	1433.42	819.057	461.039	1386.18	737.109	108.372	1407.51	762.767	114.902	1324	884.474	60.7375	1330.51	852.466	56.6504	1436.84	890.885	68.7326	1376.74	832.293	938.935	1050.12	791.997	540.11	1039.13	780.657	522.512	1152.25	787.205	480.762	1032.19	836.485	453.302	1080.62	756.707	103.354	1047.02	774.281	108.369	1131.43	900.251	62.6195	1116.46	861.079	50.4525	1009.42	903.271	67.0136	1075.32
0.913	908.754	1038.65	1347.27	901.674	1042.52	1111.35	734.958	1060.45	1285.43	731.784	1059.36	1182.27	840.119	1097.09	1379.47	828.235	1104.8	1082.58	794.175	763.142	1434.87	791.69	652.637	1436.89	739.034	764.468	1392.91	732.096	654.563	1393.38	707.837	272.641	1427.05	716.78	192.168	1418.74	686.561	275.878	1377.54	690.265	196.323	1369.89	669.006	93.1743	1369.09	657.795	43.8871	1371.13	685.693	61.0271	1412.84	794.67	785.295	1030.34	801.337	674.89	1023.17	742.17	779.637	1076.99	742.755	669.51	1066.75	740.119	256.53	1026.75	745.092	176.564	1038.4	704.802	261.796	1066.71	707.091	177.327	1073.79	685.358	94.75	1086.13	671.024	44.9008	1081.16	702.158	63.2607	1036.99	835.068	944.417	1405.54	775.476	543.199	1426.96	764.583	522.067	1314.26	771.437	487.238	1433.43	819.054	461.039	1386.18	737.11	108.369	1407.51	762.769	114.899	1324	884.476	60.7426	1330.52	852.466	56.6497	1436.84	890.885	68.7302	1376.74	832.263	938.922	1050.12	791.989	540.11	1039.12	780.652	522.509	1152.24	787.198	480.754	1032.19	836.487	453.297	1080.62	756.707	103.354	1047.03	774.283	108.359	1131.43	899.698	62.0197	1116.51	861.082	50.4571	1009.41	903.277	67.0196	1075.32
0.92	908.735	1038.66	1347.28	901.636	1042.53	1111.36	734.936	1060.43	1285.44	731.75	1059.35	1182.28	840.082	1097.09	1379.47	828.181	1104.79	1082.59	794.173	763.136	1434.87	791.692	652.637	1436.9	739.031	764.47	1392.91	732.101	654.56	1393.38	707.846	272.637	1427.06	716.778	192.161	1418.74	686.558	275.875	1377.55	690.268	196.312	1369.9	669.005	93.1719	1369.09	657.795	43.8868	1371.14	685.687	61.0163	1412.83	794.643	785.299	1030.35	801.325	674.881	1023.17	742.146	779.635	1077	742.744	669.511	1066.74	740.119	256.526	1026.75	745.089	176.565	1038.4	704.791	261.795	1066.71	707.093	177.321	1073.8	685.356	94.7527	1086.13	671.029	44.8972	1081.17	702.156	63.2673	1036.99	835.062	944.415	1405.55	775.477	543.199	1426.97	764.584	522.059	1314.27	771.453	487.239	1433.43	819.056	461.035	1386.18	737.102	108.36	1407.5	762.755	114.887	1323.99	884.475	60.7522	1330.51	852.467	56.648	1436.83	890.885	68.7287	1376.73	832.234	938.934	1050.12	791.981	540.111	1039.13	780.649	522.516	1152.25	787.182	480.746	1032.19	836.478	453.301	1080.63	756.7	103.349	1047.02	774.279	108.383	1131.43	899.693	62.019	1116.52	861.086	50.4502	1009.42	903.275	67.0232	1075.32
0.927	908.715	1038.66	1347.28	901.59	1042.53	1111.36	734.914	1060.41	1285.45	731.71	1059.33	1182.29	840.059	1097.08	1379.47	828.124	1104.78	1082.59	794.172	763.14	1434.88	791.709	652.62	1436.89	739.028	764.461	1392.92	732.105	654.555	1393.38	707.847	272.622	1427.05	716.783	192.159	1418.74	686.554	275.862	1377.54	690.264	196.309	1369.89	669.005	93.168	1369.08	657.793	43.8795	1371.13	685.694	61.0078	1412.82	794.625	785.297	1030.34	801.304	674.886	1023.17	742.133	779.629	1077	742.736	669.499	1066.74	740.11	256.528	1026.75	745.082	176.559	1038.4	704.784	261.791	1066.71	707.093	177.312	1073.79	685.356	94.7489	1086.13	671.033	44.8974	1081.16	702.158	63.2615	1036.98	835.047	944.405	1405.55	775.492	543.188	1426.97	764.586	522.057	1314.28	771.457	487.227	1433.43	819.061	461.032	1386.18	737.115	108.357	1407.52	762.768	114.887	1323.99	884.475	60.7462	1330.53	852.475	56.6451	1436.83	890.886	68.729	1376.73	832.2	938.932	1050.11	791.963	540.102	1039.12	780.645	522.503	1152.25	787.18	480.746	1032.2	836.474	453.296	1080.62	756.702	103.353	1047.03	774.292	108.359	1131.43	900.252	62.6222	1116.46	861.082	50.4455	1009.41	903.276	67.0137	1075.32
0.933	908.695	1038.66	1347.28	901.554	1042.53	1111.35	734.888	1060.4	1285.46	731.675	1059.32	1182.3	840.032	1097.08	1379.48	828.073	1104.78	1082.59	794.182	763.136	1434.88	791.713	652.626	1436.89	739.034	764.461	1392.93	732.111	654.555	1393.39	707.841	272.634	1427.05	716.776	192.156	1418.74	686.554	275.852	1377.54	690.272	196.305	1369.9	669.002	93.167	1369.09	657.79	43.885	1371.14	685.682	61.0122	1412.83	794.601	785.294	1030.33	801.294	674.894	1023.16	742.111	779.627	1076.99	742.715	669.493	1066.73	740.103	256.524	1026.75	745.083	176.557	1038.4	704.782	261.795	1066.72	707.082	177.324	1073.8	685.357	94.742	1086.13	670.993	44.9137	1081.15	702.163	63.2571	1036.99	835.029	944.396	1405.55	775.486	543.188	1426.97	764.597	522.056	1314.26	771.465	487.235	1433.43	819.068	461.032	1386.17	737.106	108.36	1407.51	762.762	114.893	1323.99	884.481	60.757	1330.51	852.468	56.6454	1436.83	890.891	68.7257	1376.73	832.173	938.937	1050.11	791.975	540.094	1039.13	780.644	522.505	1152.25	787.164	480.736	1032.2	836.46	453.293	1080.63	756.694	103.338	1047.02	774.286	108.352	1131.42	899.699	62.0273	1116.51	861.09	50.4481	1009.41	903.273	67.0204	1075.32
0.94	908.669	1038.67	1347.29	901.508	1042.53	1111.36	734.859	1060.39	1285.47	731.637	1059.31	1182.32	840.003	1097.07	1379.48	828.031	1104.77	1082.6	794.179	763.138	1434.89	791.717	652.623	1436.9	739.027	764.462	1392.95	732.117	654.552	1393.39	707.848	272.624	1427.05	716.775	192.162	1418.75	686.549	275.853	1377.55	690.27	196.299	1369.9	668.999	93.1583	1369.09	657.791	43.8756	1371.14	685.684	61.0109	1412.83	794.579	785.291	1030.35	801.277	674.882	1023.17	742.093	779.624	1076.99	742.703	669.5	1066.73	740.1	256.515	1026.76	745.082	176.554	1038.4	704.785	261.784	1066.72	707.086	177.316	1073.8	685.355	94.7498	1086.13	671.024	44.8948	1081.16	702.165	63.2519	1036.99	835.016	944.4	1405.57	775.497	543.186	1426.97	764.585	522.051	1314.27	771.459	487.225	1433.43	819.056	461.02	1386.17	737.114	108.342	1407.51	762.748	114.896	1323.98	884.475	60.7424	1330.52	852.472	56.6485	1436.84	890.884	68.7395	1376.74	832.14	938.934	1050.11	791.954	540.1	1039.13	780.639	522.497	1152.25	787.153	480.746	1032.2	836.454	453.29	1080.64	756.696	103.346	1047.01	774.275	108.375	1131.43	899.696	62.021	1116.51	861.082	50.448	1009.41	903.273	67.0216	1075.32
0.947	908.642	1038.67	1347.29	901.471	1042.53	1111.36	734.833	1060.38	1285.48	731.593	1059.3	1182.32	839.977	1097.06	1379.49	827.988	1104.75	1082.6	794.177	763.133	1434.89	791.713	652.613	1436.9	739.026	764.452	1392.95	732.119	654.541	1393.4	707.84	272.616	1427.05	716.773	192.152	1418.74	686.542	275.846	1377.55	690.271	196.292	1369.91	668.998	93.1598	1369.1	657.797	43.868	1371.14	685.684	61.016	1412.84	794.541	785.3	1030.34	801.258	674.885	1023.16	742.071	779.625	1076.99	742.684	669.496	1066.74	740.103	256.514	1026.76	745.077	176.551	1038.41	704.775	261.776	1066.73	707.079	177.316	1073.81	685.351	94.7401	1086.13	671.029	44.8936	1081.17	702.157	63.2479	1036.98	834.999	944.39	1405.56	775.492	543.184	1426.98	764.573	522.044	1314.27	771.463	487.228	1433.44	819.055	461.009	1386.18	737.1	108.355	1407.52	762.755	114.887	1324.01	884.485	60.7476	1330.51	852.472	56.6478	1436.83	890.881	68.7347	1376.74	832.107	938.939	1050.11	791.944	540.094	1039.13	780.638	522.506	1152.25	787.133	480.733	1032.2	836.441	453.285	1080.63	756.699	103.333	1047.01	774.285	108.357	1131.42	899.688	62.0183	1116.51	861.082	50.446	1009.41	903.269	67.0176	1075.31
