Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
6.3	2005.21	992.632	1154.37	2039.1	1000.37	931.556	1853.82	1050.6	1064.25	1863.68	1047.67	963	1967.45	1068.06	1170.15	1986.86	1076.43	883.91	1817.73	726.469	1191.49	1796.99	619.042	1175.17	1767.53	743.454	1147.52	1743.93	637.752	1128.09	1598.78	304.389	1115.55	1570.91	230.516	1094.8	1581.07	324.55	1068.5	1547.45	254.082	1050.69	1477.66	162.857	1035.67	1447.34	122.974	1036.64	1479.52	125.336	1077.9	2079.36	782.498	854.728	2165.8	715.305	867.941	2037.41	735.763	884.918	2122.58	666.629	901.703	2027.56	435.537	907.902	1977.84	372.315	919.225	2003.93	463.31	946.489	1949.8	398.576	953.754	1869.92	342.003	971.742	1829.87	311.412	961.376	1867.07	312.625	918.54	1653.29	48.6621	994.313	1621.05	54.3402	1096.86	2019.28	184.667	991.289	1983.87	209.513	887.568
6.307	2007.93	994.685	1153.41	2040.21	1005.04	930.781	1856.37	1054.78	1065.64	1864.88	1052.81	963.897	1972.4	1071.33	1169.85	1987.43	1081.49	883.725	1812.12	734.01	1192.66	1787.48	627.42	1176.88	1762.68	752.578	1148.41	1734.73	647.971	1129.53	1583.91	314.089	1114.94	1556.36	240.024	1094.27	1567.66	333.648	1067.14	1534.48	263.037	1049.29	1465.75	175.579	1033.73	1432.88	137.816	1033.83	1464.43	137.741	1075.69	2080.42	789.051	854.901	2167.02	722.112	868.556	2038.44	742.108	884.816	2123.64	673.008	901.451	2039.51	428.528	908.23	1993.67	362.578	919.623	2014.28	454.881	946.949	1964.25	386.921	954.138	1887.88	325.32	972.355	1849.69	292.272	961.888	1886.97	295.828	919.152	1634.18	47.6958	994.045	1600.29	56.9624	1097.06	2046.81	177.51	991.691	2009.83	200.299	887.951
6.313	2010.61	996.834	1152.46	2041.09	1009.53	929.858	1858.86	1058.87	1066.69	1866.81	1057.39	964.754	1977.22	1074.76	1169.31	1987.73	1086.32	883.603	1807.11	741.578	1193.96	1779.04	635.83	1178.47	1758.63	761.494	1149.17	1727.11	657.731	1130.83	1569.95	323.918	1114.15	1542.01	249.811	1094.16	1555.31	342.662	1065.59	1522.55	271.965	1047.82	1455.15	188.662	1031.89	1419.82	153.441	1030.83	1450.37	150.462	1073.36	2080.85	794.449	855.331	2167.6	727.78	869.292	2038.93	747.581	885.034	2123.93	678.363	901.44	2051.91	421.004	908.691	2009.73	352.449	920.071	2024.63	445.867	947.284	1979.01	374.905	954.688	1906.53	308.552	973.04	1870.45	273.149	962.773	1907.2	279.092	919.877	1615.41	47.5809	994.655	1579.24	60.1907	1098.04	2074.52	171.066	992.028	2035.83	191.271	888.468
6.32	2013.32	999.086	1151.42	2041.94	1013.6	928.863	1861.3	1062.8	1067.72	1868.42	1061.73	965.715	1981.83	1078.25	1168.55	1987.98	1090.84	883.6	1802.71	748.918	1194.86	1771.48	643.929	1179.53	1755.17	770.055	1149.59	1720.48	667.317	1131.7	1556.89	334.094	1113.4	1530	259.338	1094.02	1544.09	351.96	1064.06	1511.9	280.73	1046.37	1446	201.747	1030.41	1408.28	169.136	1027.73	1437.35	163.535	1071.06	2080.81	798.802	855.92	2167.65	732.147	870.14	2038.81	751.808	885.358	2123.8	682.513	901.681	2063.5	413.494	908.79	2026.1	342.345	920.468	2035.38	436.4	947.811	1994.15	362.75	955.292	1925.64	291.846	974.044	1892.12	253.763	964.256	1928.05	262.279	920.88	1596.38	48.6451	994.928	1558.78	63.7678	1098.39	2102.12	165.153	992.765	2061.95	182.839	888.971
6.327	2015.96	1001.36	1150.36	2042.9	1017.4	927.794	1863.66	1066.44	1068.67	1869.77	1065.68	966.555	1986.05	1081.47	1167.72	1987.84	1095.13	883.74	1798.78	756.12	1195.39	1764.67	652.138	1179.79	1752.33	778.369	1149.5	1714.66	676.566	1132.01	1544.97	344.682	1112.51	1518.1	269.915	1094.05	1534.09	361.235	1062.32	1502.5	289.672	1045.29	1438.04	215.183	1029.43	1398.06	185.564	1024.73	1425.5	176.982	1068.82	2080.45	801.769	856.606	2167.12	735.074	870.995	2038.29	754.896	885.74	2123.12	685.352	902.314	2075.48	405.386	909.13	2042.4	332.144	920.943	2046.46	426.407	948.593	2008.9	350.705	955.229	1945.24	275.171	974.941	1914	235.244	965.264	1948.97	246.041	921.874	1578.11	51.1123	995.69	1538.14	67.4956	1098.21	2129.63	160.102	993.02	2088.06	174.9	889.871
6.333	2018.39	1003.73	1149.47	2043.48	1020.57	926.825	1865.8	1069.76	1069.4	1871.22	1069.18	967.255	1989.85	1084.5	1166.69	1987.81	1099.04	884.087	1795.3	762.943	1195.36	1758.88	659.81	1179.71	1749.96	786.112	1148.92	1709.82	685.333	1131.47	1534.19	355.225	1111.62	1507.61	280.131	1094.32	1524.99	370.482	1060.73	1493.88	298.407	1044.42	1431.29	229.111	1028.41	1389.58	202.256	1021.92	1414.65	191.142	1066.71	2079.9	803.706	857.1	2166.22	736.606	871.911	2037.44	756.94	885.914	2121.77	686.911	902.667	2087.88	396.685	909.748	2058.91	321.924	921.406	2056.99	416.454	948.35	2024.47	338.691	955.89	1965.18	258.872	975.941	1936.5	216.908	966.565	1970.86	229.469	922.989	1561.11	55.3423	997.882	1518.6	72.5759	1097.99	2156.73	155.665	993.857	2113.88	167.393	890.818
6.34	2020.61	1006.08	1148.68	2044.56	1023.22	925.099	1867.63	1072.79	1069.98	1872.5	1072.08	967.854	1992.93	1087.25	1166.01	1987.58	1102.55	884.328	1792.23	769.455	1194.87	1754.05	666.983	1179.22	1748.02	793.239	1147.71	1706.08	693.137	1130.39	1524.59	365.511	1110.97	1497.95	290.201	1094.61	1517.14	379.653	1059.42	1486.32	307.431	1043.78	1425.25	243.556	1027.84	1381.87	220.116	1019.14	1404.72	206.241	1064.78	2079.27	804.855	857.509	2165.14	737.033	872.741	2036.29	758.218	885.818	2119.82	687.37	902.611	2099.39	388.192	909.682	2075.02	311.793	921.871	2067.8	406.102	948.571	2040	326.766	956.296	1985.55	242.572	976.757	1959.27	199.166	967.697	1992.9	213.586	923.863	1544.03	61.6031	999.507	1498.97	79.1233	1097.83	2182.9	151.902	995.2	2139.47	160.533	892.059
6.347	2022.56	1008.3	1148.11	2044.85	1025.35	924.523	1869.25	1075.42	1070.52	1873.76	1074.57	968.233	1995.4	1089.66	1165.45	1987.56	1105.55	884.507	1789.65	775.447	1194.1	1750.09	673.396	1178.55	1747.64	799.686	1145.37	1703.17	699.908	1129.03	1516.32	375.401	1110.47	1488.85	300.263	1094.7	1510.23	388.718	1058.49	1478.91	316.653	1043.23	1419.21	258.09	1027.08	1374.76	237.433	1016.57	1394.76	221.724	1062.53	2078.6	805.128	857.621	2163.52	736.25	873.281	2035	758.825	885.44	2117.78	687.427	902.372	2110.76	379.286	909.54	2091.04	301.594	922.397	2077.96	395.778	948.061	2055.29	314.806	956.826	2005.73	227.041	977.564	1982.11	181.964	968.456	2014.89	198.112	924.739	1527.69	69.5934	1001.79	1479.81	86.0267	1098.28	2208.17	148.767	997.04	2164.6	153.993	893.799
6.353	2024.12	1010.36	1147.78	2045.18	1027.03	924.124	1870.64	1077.74	1070.98	1874.77	1076.67	968.508	1997.05	1091.71	1164.99	1987.59	1107.99	884.332	1787.62	780.652	1192.92	1746.92	678.999	1178.05	1746.66	804.805	1143.25	1702.07	705.631	1126.71	1509.13	385.11	1110.07	1480.06	310.474	1094.65	1503.96	398.076	1057.97	1471.44	326.446	1042.75	1412.44	272.162	1025.6	1367.47	253.673	1012.89	1384.2	236.944	1059.32	2077.84	804.713	857.458	2161.76	734.614	873.455	2033.53	759.011	884.905	2115.09	686.171	901.745	2121.84	370.075	909.523	2106.33	291.659	922.893	2088.36	385.08	947.988	2070.17	303.08	957.272	2025.41	211.876	977.997	2004.56	165.459	969.112	2036.8	183.261	925.343	1512.36	78.8214	1004.36	1459.16	93.7223	1098.45	2232.22	146.12	999.366	2188.99	147.962	895.822
6.36	2025.29	1012.33	1147.61	2045.37	1028.31	923.937	1871.76	1079.71	1071.26	1875.8	1078.56	968.677	1998.13	1093.53	1164.88	1987.83	1109.65	883.66	1786.25	785.05	1191.75	1745.01	683.495	1177.58	1746.56	808.809	1140.99	1701.39	709.831	1124.96	1502.86	394.448	1109.71	1471.13	320.862	1094.7	1498.35	407.248	1057.5	1463.75	336.549	1042.55	1405.43	285.358	1023.28	1360.59	269.352	1007.4	1373.31	252.034	1055.42	2077.09	803.632	856.959	2159.67	732.03	873.028	2031.78	758.922	884.601	2111.97	684.505	901.104	2132.47	360.762	909.395	2121.15	281.528	923.27	2098.25	374.28	947.707	2084.41	291.411	957.569	2044.55	197.219	978.186	2026.51	149.875	969.128	2058.22	168.901	925.994	1495.57	84.368	1008.86	1438.38	104.093	1097.89	2254.67	143.992	1002.29	2212.65	142.379	898.322
6.367	2026.14	1014.19	1147.65	2045.07	1029.31	924.839	1872.62	1081.37	1071.38	1876.59	1079.74	968.601	1998.7	1095.02	1164.84	1987.97	1110.56	882.592	1785.88	788.385	1190.46	1744.24	686.808	1177.11	1747.29	811.573	1138.7	1701.8	712.701	1123.41	1496.83	403.419	1109.65	1462.41	330.989	1094.86	1493.08	416.174	1057.46	1455.88	346.607	1042.53	1397.13	298.267	1020.58	1352.37	284.263	1002.81	1362	267.031	1051.6	2075.91	801.879	856.146	2157.01	728.663	871.768	2029.96	758.283	884.521	2108.63	682.199	900.51	2142.41	350.973	909.302	2135.2	271.709	923.613	2107.69	362.83	948.133	2097.79	279.908	957.731	2062.98	183.309	978.072	2048.37	134.483	969.858	2079.11	155.211	926.367	1476.64	94.3068	1011.49	1417.19	116.972	1098.61	2275.57	142.431	1005.72	2235.14	137.226	901.191
6.373	2026.68	1015.9	1147.97	2045.19	1029.86	925.289	1873.32	1082.66	1071.31	1877.41	1080.51	968.287	1999.05	1096.29	1164.91	1988.07	1110.71	881.49	1786.59	790.315	1189.53	1744.97	688.686	1176.52	1748.3	813.295	1136.84	1703.32	714.094	1121.99	1491.38	411.944	1109.51	1453.6	341.271	1094.71	1488.2	424.841	1057.35	1447.89	357.13	1042.53	1387.73	311.212	1018.45	1342.84	298.959	999.823	1350.38	281.92	1048.83	2074.15	799.371	855.16	2153.95	724.572	870.24	2026.97	756.97	883.925	2104.87	679.2	899.832	2151.27	341.572	908.745	2148.09	261.984	923.646	2115.4	352.285	946.525	2110.4	267.959	958.299	2080.52	169.856	978.085	2068.75	120.25	970.076	2099.02	142.07	926.788	1459.28	103.895	1014.48	1398.44	130.517	1099.38	2294.6	141.55	1009.54	2256.33	132.509	904.48
6.38	2027.05	1017.43	1148.48	2045.34	1030.12	926.024	1873.79	1083.42	1071.09	1878.2	1080.76	967.88	1999.28	1097.51	1164.9	1987.89	1110.05	880.756	1788.29	790.721	1188.8	1747.08	688.929	1175.99	1750.49	813.365	1135.74	1705.91	713.944	1120.96	1486.32	420.801	1109.33	1445.11	352.109	1094.39	1484.02	433.65	1057.15	1440.26	368.285	1042.3	1377.93	324.557	1017.21	1332.95	313.592	998.046	1339.1	297.044	1047.32	2072.05	796.328	854.164	2150.32	719.684	868.576	2024.41	754.94	883.669	2100.62	675.724	899.114	2159.42	331.849	908.513	2159.93	252.566	923.934	2122.89	340.764	946.404	2121.58	256.874	957.916	2096.74	157.178	977.569	2088.04	106.691	969.528	2117.84	129.602	927.191	1442.44	114.898	1017	1381.16	144.795	1100.74	2311.5	141.289	1013.68	2276	128.312	908.025
6.387	2027.23	1018.61	1149.17	2045.56	1029.96	926.923	1873.98	1083.74	1070.74	1878.78	1080.51	967.476	1999.49	1098.59	1164.82	1987.66	1108.9	880.497	1791.06	789.421	1188.53	1750.6	687.402	1175.54	1753.13	811.89	1135.47	1709.43	712.167	1120.24	1482.35	429.663	1109.11	1437.63	363.134	1094.2	1480.41	442.781	1057.02	1433.31	379.748	1042.26	1368.2	338.427	1016.87	1322.85	328.854	997.77	1328.44	312.687	1047.29	2069.54	792.293	853.243	2146.17	714.269	867.057	2021.26	752.138	883.334	2095.73	671.409	898.446	2166.7	322.747	907.915	2170.82	243.628	924.039	2128.9	330.128	944.865	2131.42	246.336	957.281	2111.5	145.192	976.887	2105.75	94.3165	969.887	2135.79	117.871	927.73	1426.11	127.002	1019.27	1365.52	159.968	1102.56	2325.92	141.535	1018.11	2293.72	125.339	911.899
6.393	2027.29	1019.44	1149.97	2045.78	1029.49	927.858	1873.99	1083.61	1070.3	1879.45	1079.69	967.124	1999.46	1099.66	1164.59	1987.6	1107.28	880.734	1794.76	786.547	1188.58	1755.33	684.207	1175.03	1756.15	809.04	1135.95	1713.76	708.847	1119.93	1479.98	438.23	1109.39	1431.56	374.476	1094.62	1477.68	452.181	1057.26	1427.39	391.534	1042.64	1359.04	353.073	1017.4	1313.13	344.785	999.04	1318.94	328.976	1048.63	2066.5	787.952	852.377	2141.44	708.082	865.818	2017.79	748.728	883.162	2090.43	666.709	897.978	2172.83	314.325	907.256	2180.21	235.519	924.358	2133.77	319.929	943.241	2139.93	236.544	956.378	2124.81	133.919	975.672	2121.55	82.8226	969.66	2151.31	107.302	927.9	1410.18	139.863	1020.86	1351.66	175.661	1104.74	2337.69	141.924	1022.76	2309.31	122.249	915.964
6.4	2027.21	1019.73	1150.79	2046.04	1028.79	928.847	1873.89	1082.97	1069.96	1879.98	1078.47	966.866	1999.08	1100.41	1164.35	1987.87	1105.54	881.425	1799.39	782.159	1188.75	1761.14	679.408	1174.4	1759.51	804.756	1136.92	1718.95	703.969	1119.84	1478.57	447.349	1109.91	1426.9	386.017	1095.54	1476.5	461.386	1057.74	1422.87	403.672	1043.63	1350.97	368.372	1018.78	1304.36	361.732	1001.71	1310.81	345.949	1051.1	2063.33	783.008	851.503	2136.3	701.299	864.769	2013.92	745.245	883.17	2084.56	661.147	897.974	2177.81	306.34	906.926	2187.77	228.08	924.597	2137.26	310.445	941.472	2146.63	227.449	955.311	2135.64	123.692	974.466	2134.95	72.4656	969.156	2164.76	97.97	928.117	1394.63	153.538	1022.07	1339.4	191.902	1107.39	2346.69	142.084	1027.49	2322.49	120.032	920.067
6.407	2027.08	1019.44	1151.65	2046.54	1027.96	929.847	1873.75	1081.71	1069.7	1880.35	1076.77	966.75	1998.28	1100.78	1164.13	1987.9	1103.57	882.324	1804.7	776.457	1188.92	1768	673.313	1173.73	1763.27	799.104	1138.28	1724.68	697.785	1119.93	1479.28	455.996	1110.54	1423.79	397.8	1096.63	1476.9	470.63	1058.65	1419.85	416.092	1045.2	1344.53	384.468	1021.11	1297.1	379.742	1005.51	1304.59	363.728	1054.83	2059.91	777.837	850.988	2130.82	694.227	863.851	2009.94	741.552	883.558	2078.69	655.7	898.164	2181.13	299.029	906.665	2193.42	221.253	924.851	2139.43	301.766	940.212	2151.51	219.18	954.39	2144.17	114.519	973.645	2145.68	63.2471	968.479	2175.62	89.842	928.055	1379.84	167.991	1022.77	1328.77	208.508	1109.92	2352.32	141.552	1033	2332.41	118.112	924.217
6.413	2026.91	1018.32	1152.45	2047.92	1027.15	930.999	1873.52	1079.87	1069.71	1880.45	1074.37	966.551	1997.08	1100.55	1163.97	1989.04	1102.07	883.124	1810.69	769.5	1188.95	1775.72	665.907	1172.78	1767.57	792.161	1139.62	1731.09	690.309	1120.05	1481.17	464.546	1111.63	1422.39	409.647	1098.22	1478.93	479.618	1059.92	1418.56	428.697	1046.96	1340.01	401.258	1024.36	1291.77	398.898	1010.46	1300.41	382.08	1059.4	2056.6	772.583	850.859	2125.16	686.98	863.376	2006.01	737.981	884.513	2072.71	650.42	899.032	2182.62	292.279	906.777	2196.65	214.973	925.216	2140.35	293.921	939.636	2154.34	211.686	954.235	2150.11	106.253	972.61	2153.41	55.0474	967.726	2183.51	82.4929	927.997	1366.05	183.407	1023.34	1319.65	225.52	1112.58	2355.69	140.273	1036.89	2339.36	115.76	928.298
6.42	2026.84	1016.43	1153.12	2047.13	1025.99	931.655	1873.22	1077.3	1069.99	1880.35	1071.88	966.872	1995.67	1099.6	1164.03	1989.86	1100.48	883.884	1817.04	761.527	1189.07	1784.47	657.413	1171.56	1771.77	783.896	1141.45	1737.93	681.596	1120.21	1485.02	472.589	1112.86	1422.57	421.478	1100.14	1482.59	488.491	1061.67	1419.5	441.437	1049.29	1337.57	418.678	1028.3	1288.81	418.786	1016.43	1298.41	400.87	1064.51	2053.11	767.469	851.25	2119.66	680.049	863.28	2002.24	734.355	885.528	2066.58	645.112	899.634	2181.94	285.974	907.248	2197.49	208.868	925.606	2139.85	286.733	940.2	2155.32	204.711	954.576	2153.4	98.7742	971.685	2158.04	47.6816	967.084	2188.47	75.578	928.079	1352.45	199.822	1023.58	1312.06	242.918	1115.06	2356.92	137.705	1040.49	2343.47	112.407	931.723
6.427	2026.82	1013.76	1153.61	2047.3	1024.78	932.416	1872.91	1073.99	1070.78	1880.21	1068.92	967.48	1994.02	1097.56	1164.38	1990.42	1098.79	884.616	1823.79	752.735	1189.05	1793.26	648.156	1170.74	1777.21	774.76	1142.38	1745.11	671.866	1120.71	1490.27	480.4	1114.52	1424.55	433.258	1102.44	1487.73	497.17	1063.67	1421.69	454.218	1051.86	1337.34	436.366	1031.73	1288.38	439.135	1022.62	1298.62	420.036	1070.4	2050.18	762.606	851.948	2114.4	673.581	863.498	1998.76	731.103	886.821	2060.83	639.955	900.222	2179.47	279.702	908.082	2196.2	202.819	926.158	2137.58	279.909	941.445	2154.24	198.138	955.545	2154.04	91.9821	971.277	2159.42	40.8235	966.97	2190.23	69.1626	928.383	1341.54	217.194	1023.98	1306.11	260.576	1117.46	2355.77	133.94	1043.43	2344.58	107.928	934.56
6.433	2026.88	1010.38	1153.94	2047.07	1023.28	932.932	1872.64	1069.87	1071.83	1879.34	1065.49	968.343	1992.25	1094.52	1165	1990.65	1096.9	885.366	1830.78	743.333	1189.14	1802.54	638.212	1170.01	1783.14	764.768	1143.17	1753.57	661.3	1120.55	1497.18	487.669	1116.52	1428.43	444.88	1105.03	1494.76	505.31	1065.8	1426.04	466.589	1054.83	1339.71	454.688	1036.55	1290.53	459.731	1029.26	1301.05	439.289	1076.33	2047.42	758.148	852.869	2109.75	667.506	864.074	1995.79	727.841	888.04	2055.48	635.137	900.784	2175.38	273.414	909.046	2192.96	196.577	927.037	2133.81	273.251	942.912	2151.28	191.67	956.649	2152.01	85.6122	971.732	2157.66	34.6026	967.61	2188.82	62.684	929.374	1332.47	235.489	1024.14	1301.96	278.52	1119.63	2352.84	129.021	1045.5	2342.72	102.273	936.527
6.44	2027.11	1006.44	1154.13	2046.62	1021.32	933.119	1872.31	1064.99	1073.29	1879.2	1061.52	969.411	1990.44	1090.43	1165.99	1990.36	1094.77	885.999	1837.93	733.449	1189.16	1812.11	627.867	1169.44	1789.4	754.149	1143.59	1762.43	650.102	1120.28	1505.7	494.624	1118.69	1434.11	456.354	1108.02	1503.48	513.065	1068.36	1432.27	478.926	1058.01	1344.48	473.162	1041.5	1295.36	480.34	1035.91	1306.21	457.926	1081.9	2045.25	753.899	854.19	2105.78	661.851	865.082	1993.12	724.602	889.142	2051.3	630.263	901.687	2170.12	266.997	910.343	2187.87	190.33	928.218	2128.85	266.842	944.332	2146.44	185.155	958.117	2147.4	79.4164	973.178	2152.86	28.3881	969.342	2184.02	56.3585	930.789	1325.83	254.314	1024.52	1299.75	296.657	1121.76	2348.06	122.884	1046.6	2338.01	95.7318	937.974
6.447	2027.36	1001.84	1154.24	2046.29	1018.97	933.064	1872	1059.28	1075.05	1878.29	1057.08	970.833	1988.74	1085.36	1167.17	1989.65	1092.14	886.538	1845.16	723.445	1188.97	1821.89	617.353	1168.74	1795.63	743.298	1143.98	1771.49	638.755	1119.9	1516.24	500.306	1120.99	1441.6	467.555	1111.12	1513.84	520.467	1071.23	1440.27	491.138	1061.7	1351.38	490.174	1048.96	1302.63	500.737	1042.16	1313.39	476.624	1087.73	2043.51	749.73	855.434	2102.54	656.568	866.263	1990.85	721.092	890.086	2046.38	626.287	901.936	2164.06	260.4	911.538	2181.64	183.693	929.738	2122.86	260.467	945.669	2140.22	178.811	959.74	2140.32	73.2614	975.549	2145.38	22.2203	971.732	2176.48	49.7871	932.893	1321.65	273.672	1024.96	1299.67	314.962	1123.99	2342.06	115.455	1047.28	2330.65	88.0952	938.765
6.453	2027.73	996.722	1154.25	2045.72	1016	932.68	1871.74	1052.78	1076.85	1877.39	1052.07	972.493	1987.27	1079.4	1168.56	1988.38	1088.92	886.993	1852.43	713.431	1188.67	1831.65	606.862	1167.84	1802.87	732.117	1144.15	1780.56	627.378	1119.23	1527.52	505.966	1123.49	1451.78	477.706	1113.93	1525.66	527.283	1074.27	1450.13	503.281	1065.46	1361.47	507.921	1052.91	1312.31	520.36	1048.43	1322.62	494.765	1093.44	2041.57	745.198	856.34	2099.83	651.542	867.884	1988.47	717.212	890.509	2043.06	621.671	902.727	2157.09	253.628	913.069	2173.87	176.824	931.461	2115.89	254.218	947.025	2132.39	172.491	961.467	2131.08	72.9307	977.687	2133.07	21.7217	973.865	2165.33	47.3749	934.727	1319.98	292.964	1025.71	1301.7	333.208	1126.37	2334.04	106.465	1047.45	2319.95	78.96	939.383
6.46	2028.23	991.182	1154.43	2044.8	1012.44	932.104	1871.5	1045.68	1078.71	1876.24	1046.45	974.249	1986.11	1072.83	1170.03	1986.52	1085.12	887.368	1859.71	703.375	1188.21	1841.44	596.549	1166.54	1809.51	721.27	1144.06	1789.64	616.258	1118.32	1540.01	511.296	1126.04	1462.51	487.73	1117.07	1538.74	533.553	1077.21	1461.71	513.93	1068.98	1372.51	523.812	1057.41	1324.05	539.114	1054.19	1333.72	512.133	1099.1	2039.62	740.298	856.951	2097.44	646.571	869.668	1985.96	712.588	890.678	2039.81	616.725	903.231	2149.34	246.647	914.712	2165.1	169.679	933.422	2108.06	247.872	948.606	2123.44	166.041	963.434	2118.69	75.3309	979.708	2115.94	24.3577	975.303	2150.32	47.1074	936.33	1321.05	312.03	1026.75	1305.63	351.085	1128.69	2322.68	94.9643	1047.06	2305.82	67.4053	939.677
6.467	2028.77	985.224	1154.47	2044.12	1008.2	931.202	1871.16	1037.94	1080.56	1874.96	1040.26	976	1985.87	1065.41	1171.68	1983.92	1080.15	887.358	1866.74	693.431	1187.55	1850.87	586.414	1165.26	1816.06	710.621	1143.84	1798.47	605.359	1117.24	1553.43	516.16	1128.49	1474.32	497.268	1120.08	1553.38	539.615	1080.32	1474.79	524.216	1072.28	1384.75	539.167	1063.41	1337.7	556.782	1059.41	1346.52	528.677	1104.32	2037.17	735.058	857.101	2094.92	641.524	871.132	1982.97	707.539	890.428	2036.58	611.578	903.273	2140.29	239.865	916.315	2154.4	162.617	935.186	2099.03	242.134	950.285	2112.93	159.991	965.441	2104.62	77.9113	981.797	2096.64	27.6488	976.421	2133.04	47.4942	937.817	1324.51	330.454	1028.05	1312.14	367.999	1129.99	2308.12	79.2203	1047.55	2288.25	52.5748	941.321
6.473	2029.36	978.854	1154.48	2043.67	1003.45	929.467	1870.67	1029.91	1082.2	1873.56	1033.44	977.787	1984.83	1058.12	1172.98	1981.46	1074.47	887.579	1873.33	683.759	1186.88	1859.91	576.492	1163.9	1822.29	700.048	1143.27	1807.3	594.548	1115.86	1567.72	520.763	1130.81	1488.07	506.11	1122.56	1568.53	544.481	1082.77	1489.15	533.684	1075.31	1399.15	553.496	1068.54	1353.07	573.225	1064.29	1361.02	544.107	1108.96	2033.97	729.344	856.793	2091.93	636.076	872.057	1979.75	701.951	890.099	2033.03	606.089	903.239	2129.66	233.751	917.667	2141.17	156.083	936.695	2088.77	237.59	951.772	2099.95	155.012	967.307	2087.25	79.4179	984.224	2076.1	29.854	977.66	2113.16	48.0734	939.167	1330.31	347.935	1029.67	1320.25	384.494	1132.39	2292.27	62.7093	1048.37	2269.91	40.6503	940.28
6.48	2029.84	972.239	1154.38	2042.3	998.08	928.447	1869.86	1021.53	1083.79	1871.2	1026.41	979.597	1984.63	1050.34	1174.24	1978.68	1068.14	887.777	1879.24	674.476	1186.19	1868.45	566.959	1162.75	1828.08	689.757	1142.36	1815.63	584.062	1114.45	1582.96	524.392	1132.83	1503.29	514.829	1125.77	1584.63	548.81	1085.05	1504.77	542.063	1078.09	1415.24	566.863	1072.45	1369.92	588.342	1068.65	1376.93	558.331	1112.72	2029.72	723.747	856.053	2088.22	630.68	871.384	1976.03	696.506	890.143	2029.42	600.701	902.872	2117.96	229.044	919.346	2126.11	151.079	938.89	2076.79	234.799	953.03	2084.29	151.977	968.8	2067.38	79.5867	985.397	2054.31	30.6322	977.298	2091.83	48.6493	939.242	1338.29	364.319	1031.53	1330.28	399.738	1134.85	2272.74	53.6208	1051.23	2252.59	40.1536	938.831
