Time	Fx	Fy	Fz	COPx	COPy	COPz	Ty
475	-0	-0	-0	2149	0	976.7	-0
476	-0	-0	-0	2149	0	976.7	-0
477	-0	-0	-0	2149	0	976.7	-0
478	-0	-0	-0	2149	0	976.7	-0
479	-0	-0	-0	2149	0	976.7	-0
480	-0	-0	-0	2149	0	976.7	-0
481	-20.9	31.59	5.34	1664.19	0	1079.23	-9602.42
482	-103.15	61.34	-5.34	1806.86	0	1022.82	-1599.44
483	56.15	81.79	15.79	2320.49	0	1060.76	-4494.85
484	-179.21	126.95	-19.07	1816.29	0	1011.49	-7971.38
485	-163.96	215	-1.98	2136.92	0	1037.5	135.91
486	-114.59	250.4	6.64	2002.65	0	1039.55	19482.2
487	-196.15	396.42	30.14	2044.97	0	1039.98	-8281.77
488	-24.8	535.89	23.19	2120.74	0	1021.37	-7133.4
489	-49.44	719.76	4.04	2039.15	0	1035.94	19540.9
490	-15.95	949.4	-11.67	2116.51	0	1040.25	1536.58
491	-113.07	1034.85	-104.98	2042.41	0	1028.33	20699.6
492	-179.06	1165.62	-107.27	2063.87	0	1036.74	6647.99
493	-170.29	1223.3	-124.51	2078.54	0	1025.21	-15806.1
494	-196	1160.28	-45.55	2028.48	0	1021.64	28746
495	-86.75	1226.65	100.1	2064.46	0	1031.79	-13976.3
496	-170.82	1215.21	118.1	2043.68	0	1022.67	-17245.1
497	-225.52	1227.57	67.9	2033.12	0	1026.2	21125.8
498	-240.48	1359.41	-1.22	2046.89	0	1023.23	-258.08
499	-313.49	1329.04	-3.28	2006.89	0	1027.49	5020.29
500	-239.56	1448.97	-18.23	2031.1	0	1028.56	9500.64
501	-277.56	1483.15	-60.12	2006.69	0	1024.99	6428.25
502	-257.95	1539.46	-34.56	1993.99	0	1029.25	8559.31
503	-217.29	1634.98	-17.55	2002.88	0	1026.12	-8345.18
504	-264.05	1650.39	-41.89	1961.76	0	1027.98	10496.5
505	-162.28	1675.26	-36.32	1976.65	0	1031.99	4585.51
506	-174.33	1757.81	-46.62	1986.96	0	1024.06	-10759.4
507	-209.88	1696.17	-65.46	1905.8	0	1024.82	10660.7
508	-94.45	1794.43	-21.06	1962.97	0	1028.66	1167.21
509	-186.31	1743.93	-28.99	1933.79	0	1023.55	13273.9
510	-106.58	1781.46	-8.39	1895.57	0	1028.13	-9567.99
511	-40.05	1789.4	-0.99	1942.24	0	1027.97	-3060.95
512	-129.93	1766.05	-33.42	1882.77	0	1024.61	23210.6
513	-17.32	1819.92	-11.44	1888.95	0	1028.52	-12410.5
514	-70.34	1761.02	-24.87	1885.92	0	1026.96	8754.98
515	-30.9	1780.24	-42.8	1871.9	0	1025.85	12945.2
516	-14.19	1715.7	-39.29	1857.7	0	1029.07	-1048.35
517	-39.75	1697.39	-22.58	1848.15	0	1028.09	4946.1
518	52.19	1684.88	-24.34	1859.64	0	1027.5	446.12
519	-30.82	1600.19	-34.1	1816.42	0	1031.01	7696.17
520	36.09	1599.88	-30.36	1832.95	0	1024.88	-3337.18
521	45.7	1542.66	-23.27	1826.3	0	1030.06	-60.77
522	9.08	1474	-41.5	1800.48	0	1028.88	8122.94
523	82.47	1455.69	-32.35	1823.94	0	1026.76	-8100.49
524	29.91	1350.25	-27.69	1784.35	0	1032.3	-1661.9
525	78.81	1334.53	-38.99	1803.1	0	1024.37	228.67
526	64.32	1242.07	-22.35	1787.37	0	1031.31	-6212.47
527	51.27	1179.66	-31.51	1766.53	0	1026.92	-883.96
528	82.47	1149.9	-18.69	1784.58	0	1026.15	-4589.55
529	60.58	1047.97	-12.97	1742.94	0	1031.56	1550.85
530	106.74	1071.62	-4.04	1763.67	0	1021.66	203.31
531	113.14	972.9	-1.98	1732.93	0	1027.74	-8899.29
532	134.35	940.55	7.17	1720.32	0	1027.21	-1996.6
533	156.48	908.2	14.88	1744.6	0	1022.63	-4818.32
534	146.94	822.45	5.72	1690.12	0	1026.62	5686.16
535	185.85	811.31	30.75	1711.64	0	1024.05	-11233.5
536	167.39	750.89	22.51	1711.76	0	1017.17	-2671.9
537	179.52	690.31	16.94	1659.97	0	1021.15	3209.76
538	195.85	671.08	30.98	1718.86	0	1020.03	-5024.29
539	151.82	579.38	17.85	1629.23	0	1014.38	7691.44
540	206.22	569.76	32.88	1676.5	0	1019.05	-8349.58
541	156.1	477.6	26.55	1617.35	0	1020.08	8290.06
542	177.08	467.07	35.63	1660.83	0	1016.61	-2343.87
543	162.28	407.41	29.68	1619.32	0	1020.94	-4432.27
544	143.05	359.5	25.33	1578.91	0	1019.46	1841.56
545	170.67	346.68	26.17	1665.89	0	1011.79	-1517.91
546	112.99	286.1	20.14	1562.12	0	1016.76	5329.8
547	134.66	272.22	18.23	1620.55	0	1009.93	-5824.64
548	128.17	238.49	18.54	1607.16	0	1005.66	5900.61
549	87.2	200.35	19.91	1554.69	0	1034.51	-2871.34
550	125.96	188.9	10.99	1701.01	0	1002.75	-53.99
551	72.56	142.82	14.95	1394.23	0	1013.85	2047.9
552	86.52	136.41	17.7	1700.57	0	1049.4	-12118.9
553	75.38	89.42	-0.92	1399.53	0	981.84	6975.66
554	56.46	81.79	14.88	1569.8	0	1069.92	-8838.23
555	51.5	46.84	1.3	1455.72	0	1084.28	-7104.95
556	-0	-0	-0	2149	0	976.7	-0
557	45.39	34.03	9.16	1893.23	0	1158.14	-12453.8
558	-0	-0	-0	2149	0	976.7	-0
559	16.48	34.48	3.97	1323.42	0	930.12	-4589.52
560	-0	-0	-0	2149	0	976.7	-0
561	-0	-0	-0	2149	0	976.7	-0
562	-0	-0	-0	2149	0	976.7	-0
563	-0	-0	-0	2149	0	976.7	-0
564	-0	-0	-0	2149	0	976.7	-0
565	-0	-0	-0	2149	0	976.7	-0
566	-0	-0	-0	2149	0	976.7	-0
567	-0	-0	-0	2149	0	976.7	-0
568	-0	-0	-0	2149	0	976.7	-0
569	-0	-0	-0	2149	0	976.7	-0
570	-0	-0	-0	2149	0	976.7	-0
571	-5.42	21.82	-1.14	2604.72	0	993.4	-1609.56
572	17.24	-20.45	-5.8	2102.02	0	1045.79	-8374.17
573	-22.28	25.02	-0.99	1991.74	0	917.56	-1706.66
574	-0	-0	-0	2149	0	976.7	-0
575	-0	-0	-0	2149	0	976.7	-0
576	-0	-0	-0	2149	0	976.7	-0
577	-0	-0	-0	2149	0	976.7	-0
578	-0	-0	-0	2149	0	976.7	-0
579	-0	-0	-0	2149	0	976.7	-0
580	-0	-0	-0	2149	0	976.7	-0
581	-0	-0	-0	2149	0	976.7	-0
582	-0	-0	-0	2149	0	976.7	-0
583	-0	-0	-0	2149	0	976.7	-0
584	-0	-0	-0	2149	0	976.7	-0
585	-0	-0	-0	2149	0	976.7	-0
586	-0	-0	-0	2149	0	976.7	-0
587	-0	-0	-0	2149	0	976.7	-0
588	-0	-0	-0	2149	0	976.7	-0
589	-0	-0	-0	2149	0	976.7	-0
590	9	15.72	4.58	2826.52	0	973.51	57.55
591	-0	-0	-0	2149	0	976.7	-0
592	-27.01	36.77	0.08	2300.22	0	954.69	-3411.86
593	-32.12	74.77	4.96	2076.84	0	980.61	-2185.04
594	37.54	31.13	-7.86	2255.32	0	1019.13	-9222.59
595	-148.54	118.71	-40.74	2028.17	0	935.17	-8042.42
596	-104.45	173.8	16.63	2110.93	0	996.33	15765.3
597	-36.62	220.79	15.64	2071.94	0	1019.32	20828.2
598	-156.94	407.87	-7.78	2053.7	0	954.23	-23837.5
599	0.08	564.12	31.97	2170.61	0	969.67	1428.25
600	-56	889.13	54.63	2068.79	0	985.57	12438.7
601	-153.96	931.09	30.52	2093.06	0	964.16	-3029.84
602	-119.48	1085.05	150.76	2092.12	0	978.37	-23471.1
603	-177.76	1047.82	153.73	2053.1	0	980.84	16913.6
604	-96.44	1056.06	24.72	2104.15	0	984.16	-11287.6
605	-111.39	1041.87	-49.21	2030.76	0	987.93	-5024.13
606	-92.7	1078.49	-87.51	2089.82	0	980.86	26846.2
607	-168.69	1109.92	-84.61	2035.17	0	987.4	-19510.5
608	-224	1172.49	-33.04	2049.88	0	989.23	385.89
609	-258.64	1218.87	-1.37	2041.91	0	986.75	17178.9
610	-239.72	1296.54	-3.74	2024.48	0	985.8	-19003.7
611	-256.81	1331.48	48.29	2052.71	0	991.75	6511.27
612	-225.6	1383.06	28.76	2019.55	0	990.44	-2497.01
613	-192.49	1452.18	-22.51	2020.7	0	984.2	6558.79
614	-260.7	1493.68	30.98	2008.95	0	991.09	20143.6
615	-145.03	1574.55	40.51	2016.61	0	986.63	-8268.81
616	-244.22	1616.52	35.1	1984.89	0	986.13	3305.33
617	-222.93	1632.69	19.91	1969.79	0	986.17	26203.3
618	-118.71	1652.98	42.88	1990.84	0	985.77	-11082.5
619	-247.04	1678.01	34.03	1942.11	0	989.85	13559.7
620	-116.73	1644.74	14.5	1961.47	0	990.14	11026.3
621	-140.23	1726.07	25.25	1956.69	0	987.46	-3490.54
622	-168.84	1686.25	29.98	1911.76	0	988.33	9580.12
623	-46.08	1741.64	28.92	1934.15	0	987.34	6597.27
624	-120.77	1736.15	34.64	1911.62	0	986.55	16867.8
625	-60.96	1722.56	48.75	1899.3	0	987.89	1177.77
626	-41.73	1755.52	45.32	1894.97	0	985.74	2439.26
627	-58.21	1703.95	60.96	1889.3	0	986.81	16473.9
628	-13.96	1722.26	61.34	1871.12	0	987.25	1844.83
629	-28.61	1669.16	53.56	1860.06	0	985.9	2589.23
630	11.6	1670.23	59.13	1872.53	0	987.38	11159.9
631	9.38	1622.47	42.04	1833.91	0	985.19	9716.06
632	-0.84	1587.52	62.26	1841.38	0	988.61	838.15
633	35.02	1581.42	57.37	1845.16	0	987.26	7135.89
634	12.13	1504.36	44.56	1811.86	0	985.74	13781.2
635	23.65	1494.29	58.98	1821.89	0	986.56	2476.29
636	63.1	1437.07	52.64	1815.38	0	986.05	8644.68
637	47.61	1386.41	38.91	1788.1	0	985.41	16317.2
638	71.72	1375.27	52.95	1805.07	0	986.61	2760.23
639	85.37	1294.25	51.27	1766.85	0	987.77	5530.36
640	102.46	1304.17	39.9	1789.5	0	988.28	8543.2
641	107.73	1224.82	27.77	1752.13	0	988.09	8540.39
642	138.93	1205.6	32.42	1754.16	0	988.94	1120.91
643	144.73	1126.71	20.22	1748.54	0	991.55	9890.1
644	153.43	1103.82	12.44	1732.37	0	991.64	8976.9
645	170.52	1036.99	9.08	1723.74	0	989.17	-2019.54
646	170.06	997.16	11.29	1720.54	0	995.35	7093.65
647	177.76	933.38	-4.5	1691.81	0	993.35	8428.87
648	184.33	899.05	-6.56	1714.4	0	991.53	-2481.8
649	176.01	816.96	-12.89	1648.5	0	999.62	7187.59
650	212.63	794.98	-18.62	1689.25	0	998.08	2971.79
651	180.05	718.08	-19.99	1651.57	0	998	1188.95
652	205.46	670.17	-15.34	1641.76	0	1004.87	-4548.17
653	199.89	632.32	-23.88	1651.43	0	997.55	-3269.29
654	183.18	574.65	-33.04	1624.89	0	999.77	1527.09
655	201.26	523.68	-31.28	1620.73	0	1009.1	-3579.49
656	170.44	485.23	-41.73	1612.51	0	995.77	5713.38
657	172.73	438.84	-37.23	1615.13	0	999.81	-2956.29
658	159.45	384.83	-28.84	1561.96	0	1010.83	-5607.1
659	140.69	363.92	-26.78	1613.37	0	1005.55	-6865.73
660	159.61	306.09	-29.37	1588.63	0	1011.05	-8283.28
661	122.3	270.84	-36.24	1500.51	0	1010.99	1590.04
662	129.62	245.06	-28.99	1610.11	0	1003.25	-9032.45
663	104.14	203.09	-31.89	1493.51	0	1009.71	995.43
664	99.64	173.34	-28.08	1540.02	0	1006.14	-526.33
665	102.31	163.27	-19.99	1671.86	0	990.04	-8250.59
666	76.22	110.93	-9.23	1390.26	0	1007.9	-5723.3
667	77.13	99.79	-18.16	1666.71	0	978.68	-2432.77
668	51.35	76.29	-5.04	1535.9	0	1001.21	-2423.8
669	64.32	52.03	-1.6	1671.06	0	1015.5	-12086.3
670	26.4	42.11	-11.75	1510.58	0	950.53	968.49
671	23.35	32.81	-10.07	1363.86	0	991.89	2031.97
672	36.62	18.77	2.37	2175.83	0	1030.31	-9280.32
673	-0	-0	-0	2149	0	976.7	-0
674	-0	-0	-0	2149	0	976.7	-0
675	-0	-0	-0	2149	0	976.7	-0
676	-0	-0	-0	2149	0	976.7	-0
677	-0	-0	-0	2149	0	976.7	-0
678	-0	-0	-0	2149	0	976.7	-0
679	-0	-0	-0	2149	0	976.7	-0
680	-0	-0	-0	2149	0	976.7	-0
681	5.65	16.33	7.63	2667.27	0	1158.93	-2322.4
682	2.67	-19.38	-1.53	2443.78	0	1079.37	427.7
683	-13.58	17.55	1.83	2218.26	0	1126.57	-4608.69
684	8.47	-19.84	-5.34	1833.37	0	1030.05	-2273.56
685	-2.52	20.29	4.88	2023.08	0	1036.18	-3149.19
686	-0	-0	-0	2149	0	976.7	-0
687	-0	-0	-0	2149	0	976.7	-0
688	-0	-0	-0	2149	0	976.7	-0
689	-0	-0	-0	2149	0	976.7	-0
690	-0	-0	-0	2149	0	976.7	-0
691	-0	-0	-0	2149	0	976.7	-0
692	-0	-0	-0	2149	0	976.7	-0
693	-0	-0	-0	2149	0	976.7	-0
694	-0	-0	-0	2149	0	976.7	-0
695	-0	-0	-0	2149	0	976.7	-0
696	-0	-0	-0	2149	0	976.7	-0
697	-0	-0	-0	2149	0	976.7	-0
698	-0	-0	-0	2149	0	976.7	-0
699	-0	-0	-0	2149	0	976.7	-0
700	-0	-0	-0	2149	0	976.7	-0
701	-0	-0	-0	2149	0	976.7	-0
702	-0	-0	-0	2149	0	976.7	-0
703	-5.57	-18.31	-5.87	2606.9	0	1061.43	-3771.5
704	1.14	18.31	1.37	2376.6	0	1016.08	-5244.35
705	-0	-0	-0	2149	0	976.7	-0
706	-0	-0	-0	2149	0	976.7	-0
707	-0	-0	-0	2149	0	976.7	-0
708	-47.3	34.18	1.98	2081.81	0	1182.12	3087.66
709	-103.07	56.3	-3.89	2203.65	0	1047.03	1847.59
710	16.17	104.06	19.76	1950.45	0	1120.35	-6736.22
711	-144.81	193.94	-2.44	2017.66	0	1057.47	-17187.8
712	-94.22	321.35	-20.29	2106.52	0	1032.25	-12648.5
713	-112.84	349.27	24.34	1979.15	0	1104.34	17783.5
714	-31.59	631.56	22.43	2072.41	0	1064.45	-4164.79
715	-16.86	702.06	-7.93	2045.51	0	1079.71	4457.86
716	-22.96	1022.8	-30.98	2050.81	0	1065.9	6534.98
717	-84.38	1039.43	-73.24	2055.89	0	1072.23	4379.37
718	-144.96	1213.38	-116.88	2023.47	0	1077.14	27988.3
719	-174.1	1256.41	-155.18	2041.48	0	1055.72	-18025.3
720	-172.04	1169.28	-66.83	2015.16	0	1061.5	9218.75
721	-11.75	1303.71	49.74	2036.32	0	1068.1	-8298.54
722	-124.66	1197.2	15.72	2017.56	0	1056.19	9741.26
723	-209.58	1248.47	77.82	1996.32	0	1068.26	-754.09
724	-188.9	1300.2	-24.95	2012.55	0	1057.76	-11849.5
725	-272.52	1327.82	-45.09	2003.17	0	1063.03	17352.7
726	-246.35	1380.46	-31.66	1980	0	1062.36	1608.06
727	-221.48	1438.45	-52.26	1993.74	0	1061.2	-7339.89
728	-267.49	1512.76	-64.24	1967.75	0	1063.38	15034.9
729	-191.88	1593.78	-75	1973.82	0	1061.26	4647.78
730	-219.19	1618.04	-42.72	1964.13	0	1067.89	-20838.3
731	-161.59	1713.26	-107.88	1957.6	0	1053.09	11361.7
732	-156.48	1691.44	-92.24	1918.93	0	1065.36	4080.28
733	-134.51	1766.97	-75.38	1943.82	0	1059.59	-9760.26
734	-141.91	1752.32	-93.23	1920.58	0	1059.4	12354.1
735	-136.34	1736.91	-71.11	1890.89	0	1068.3	-6493.15
736	-51.19	1790.47	-51.35	1929.26	0	1060.84	1472.36
737	-113.3	1741.33	-66.83	1858.68	0	1062.8	9173.06
738	-35.48	1800.23	-65.23	1879.39	0	1060.44	-10425.5
739	-44.86	1769.56	-52.19	1874.99	0	1061.73	6340.27
740	-51.27	1781.62	-79.35	1841.37	0	1058.87	10806.7
741	14.11	1784.36	-67.83	1865.91	0	1057.1	-12532.4
742	-13.81	1727.29	-68.28	1831.85	0	1058.48	11988.5
743	46.46	1723.79	-60.35	1832.28	0	1059.83	-3112.25
744	18.23	1674.65	-59.89	1829.25	0	1059.45	-591.05
745	44.1	1640.01	-60.2	1810.55	0	1057.72	1590.95
746	64.39	1608.43	-54.7	1812.58	0	1059.87	-8130.94
747	9.84	1535.03	-60.35	1778.64	0	1058.46	13180.7
748	88.5	1509.25	-44.71	1802.79	0	1057.87	-12066.3
749	39.83	1430.05	-57.07	1771.23	0	1058.27	5489.14
750	72.56	1387.02	-53.02	1773	0	1055.27	3815.65
751	79.35	1313.93	-34.71	1767.01	0	1059.08	-12000.2
752	58.44	1241.91	-44.1	1749.03	0	1054.43	5653.69
753	96.97	1217.96	-36.24	1765.85	0	1052.13	-2611.32
754	65.99	1108.09	-17.24	1741.11	0	1059.17	-8418.81
755	92.09	1085.05	-23.42	1745.28	0	1049.08	2790.3
756	108.72	1047.06	-1.22	1734.03	0	1054.22	816.68
757	124.82	965.58	-10.38	1714.4	0	1055.76	-14753.8
758	167.08	963.13	8.09	1730.94	0	1043.47	-2328.46
759	142.52	881.65	15.87	1682.3	0	1054.5	4919.38
760	189.67	845.34	0.31	1715.9	0	1045.89	-8837.55
761	178.38	805.36	22.51	1686.27	0	1043.99	3443.69
762	175.32	728.3	24.19	1653.7	0	1050.56	-3162.88
763	196.91	707.86	10.38	1679.82	0	1035.12	-256.68
764	176.24	634.31	35.25	1626.51	0	1047.38	7584.54
765	207.37	601.5	31.81	1675.28	0	1042.4	-10168.2
766	179.98	538.64	20.22	1625.23	0	1031.57	6852.83
767	190.2	489.81	33.04	1620.68	0	1047.41	6627.51
768	187.99	454.71	25.63	1625.67	0	1032.53	-6848.23
769	164.57	399.93	28.38	1593.67	0	1026.16	9016.33
770	170.75	359.34	32.42	1603.64	0	1052.89	-1618.89
771	157.78	325.93	16.94	1582.48	0	1027.32	-4239.42
772	138.78	291.75	27.08	1588.77	0	1024.06	3514.05
773	130.39	266.11	22.05	1613.23	0	1053.61	-3285.08
774	117.49	209.35	-2.59	1464.42	0	1018.5	10474
775	119.71	215.3	21.21	1654.22	0	1029.3	-3840.45
776	85.22	142.36	7.02	1400.32	0	1058.13	-1866.41
777	100.4	158.69	0.84	1643.11	0	1024.89	3382.53
778	76.14	103.76	18.31	1536.48	0	1080.83	-14575.5
779	69.5	92.01	-3.74	1468.62	0	1034.5	-1769.29
780	74.92	77.82	-1.45	1702.66	0	1051.56	1407.17
781	42.42	36.62	-2.44	1386.38	0	1076.45	-470.35
782	43.72	61.49	2.29	1615	0	1002.87	-7816.6
783	-0	-0	-0	2149	0	976.7	-0
784	21.82	31.74	4.65	1813.16	0	1011.14	-6296.85
785	-0	-0	-0	2149	0	976.7	-0
786	-0	-0	-0	2149	0	976.7	-0
787	-0	-0	-0	2149	0	976.7	-0
788	-0	-0	-0	2149	0	976.7	-0
789	-0	-0	-0	2149	0	976.7	-0
790	-0	-0	-0	2149	0	976.7	-0
791	-0	-0	-0	2149	0	976.7	-0
792	-0	-0	-0	2149	0	976.7	-0
793	-0	-0	-0	2149	0	976.7	-0
794	-0	-0	-0	2149	0	976.7	-0
795	-0	-0	-0	2149	0	976.7	-0
796	-0	-0	-0	2149	0	976.7	-0
797	-0	-0	-0	2149	0	976.7	-0
798	-0	-0	-0	2149	0	976.7	-0
799	-0	-0	-0	2149	0	976.7	-0
800	-0	-0	-0	2149	0	976.7	-0
801	-0	-0	-0	2149	0	976.7	-0
802	-0	-0	-0	2149	0	976.7	-0
803	-0	-0	-0	2149	0	976.7	-0
804	-0	-0	-0	2149	0	976.7	-0
805	-0	-0	-0	2149	0	976.7	-0
806	-0	-0	-0	2149	0	976.7	-0
807	-0	-0	-0	2149	0	976.7	-0
808	-0	-0	-0	2149	0	976.7	-0
809	-0	-0	-0	2149	0	976.7	-0
810	-0	-0	-0	2149	0	976.7	-0
811	-0	-0	-0	2149	0	976.7	-0
812	-0	-0	-0	2149	0	976.7	-0
813	-0	-0	-0	2149	0	976.7	-0
814	-0	-0	-0	2149	0	976.7	-0
815	-5.72	16.94	-2.52	1712.4	0	778.77	-5547.5
816	-44.71	15.87	0.92	1760.59	0	1006.2	2214.36
817	-73.55	47.3	-4.27	2139.23	0	946.05	-4115.49
818	27.24	79.35	7.32	2004.92	0	984.6	289.57
819	-133.67	114.44	-33.04	1942.95	0	936.04	-12053.3
820	-55.54	242.92	-9.38	2186.78	0	953.13	-10589.9
821	-63.55	284.27	10.38	2010.43	0	967.88	19060
822	-69.05	513.76	14.95	2048.17	0	960.45	-12859.6
823	3.97	746.77	4.12	2110.54	0	942.76	-9975.28
824	-123.06	823.21	51.42	2055.36	0	958.18	10983.8
825	-73.09	975.8	125.58	2120.68	0	958.7	-16606.4
826	-181.96	929.87	154.27	2013.9	0	952.96	15927.5
827	-74.16	987.7	112.84	2100.89	0	972.09	6016.96
828	-70.11	870.97	9.38	2045.83	0	958.81	-20867.5
829	-53.79	1029.36	-24.34	2070.16	0	966.71	33990.5
830	-88.96	918.27	-60.5	2065.76	0	967.88	2972.83
831	-189.21	1058.65	-47.68	2030.75	0	962.13	-12367.4
832	-236.05	1051.64	37.54	2038.55	0	972.05	8018.99
833	-220.49	1142.73	-7.1	2031.15	0	967.98	-96.08
834	-267.26	1194.61	17.55	2034.3	0	969.1	-3323.49
835	-249.02	1227.87	66.68	2016.83	0	974.17	-3725.14
836	-185.93	1341.55	35.71	2017.26	0	970.48	-3313.08
837	-234.83	1341.71	0.69	2008.98	0	966.56	17303
838	-194.63	1486.97	49.74	1981.85	0	969.89	-1073.19
839	-177.69	1499.33	87.28	1991.7	0	974.68	-207.71
840	-215.45	1584.17	46.31	1974.37	0	967.19	17613.7
841	-149.08	1619.11	58.36	1961.22	0	970.06	-5349.05
842	-147.48	1643.98	79.35	1951.13	0	971.89	811.71
843	-117.42	1681.98	53.63	1943.66	0	967.96	15020.5
844	-121.23	1693.12	37.23	1924.21	0	972.09	5027.76
845	-86.44	1699.22	61.8	1926.18	0	971.52	-94.32
846	-51.57	1757.51	46.46	1929.09	0	967.38	6847.2
847	-110.24	1727.14	25.48	1872.48	0	970.65	14605
848	-0.99	1770.94	75.07	1921.33	0	972.27	9817.33
849	-69.27	1743.93	63.63	1882.58	0	970.01	3461.68
850	-22.51	1735.69	44.17	1868.83	0	971.11	6234.74
851	21.59	1741.79	62.64	1888.84	0	969.48	10511.8
852	-37.31	1698.76	68.59	1846.1	0	970.72	8476.03
853	39.06	1683.35	53.02	1856.09	0	970.49	5424.13
854	5.87	1648.56	51.5	1843.2	0	969.87	9498.79
855	31.2	1619.42	64.93	1838.75	0	970.95	9342.04
856	37.46	1587.83	54.09	1827.41	0	970.08	4732.08
857	22.58	1544.49	52.64	1812.27	0	969.19	13652.8
858	72.33	1508.33	71.26	1821.09	0	970.55	8010.79
859	43.33	1462.55	63.4	1799.14	0	970.16	9067.8
860	79.96	1416.93	60.58	1801.99	0	969.21	13874.7
861	87.2	1404.27	64.7	1795.15	0	972.06	1303.68
862	95.98	1338.5	57.3	1772.01	0	971.18	13216.9
863	132.9	1318.36	58.21	1775.05	0	972.85	7994.3
864	126.34	1254.27	38.38	1740.73	0	972.33	3919.38
865	161.44	1224.98	48.22	1754.61	0	974.29	11966.8
866	169.22	1156.31	31.51	1728.26	0	975.53	2742.98
867	180.82	1124.11	21.21	1722.38	0	973.29	8038.52
868	185.62	1079.25	30.75	1721.08	0	978.44	9369.31
869	197.3	998.08	18.08	1695.81	0	978.39	-768.89
870	193.33	976.87	14.72	1704.45	0	976.43	-1340.61
871	196.3	900.73	11.67	1670.9	0	982.16	6932.75
872	220.26	857.24	1.3	1690.59	0	980.34	-957.09
873	201.8	814.67	-9.84	1667.18	0	978.56	4090.35
874	217.36	726.32	-14.34	1639.37	0	988.03	2840.91
875	217.82	705.26	-15.95	1667.13	0	980.87	3885.8
876	192.41	621.8	-9.08	1618.4	0	988.57	-514.88
877	213.85	599.06	-12.05	1635.61	0	989.89	-13488.3
878	197.22	526.12	-20.9	1617.5	0	984.26	497.66
879	183.94	477.6	-24.26	1591.65	0	993.56	-815.31
880	185.62	452.73	-35.25	1624.01	0	989.1	-3498.27
881	166.4	378.72	-35.25	1581.78	0	980.49	5493.56
882	157.85	362.09	-20.83	1566.03	0	992.74	-8919.08
883	155.03	305.48	-24.87	1605.06	0	989.97	-9156.79
884	138.63	278.78	-29.22	1580.49	0	975.15	3778.63
885	132.68	234.07	-16.94	1540.16	0	1002.01	-13246.6
886	100.78	194.7	-23.12	1533.25	0	996.61	-2551.07
887	117.72	179.14	-23.57	1636.37	0	970.44	-1357.03
888	86.52	118.71	-10.68	1303.12	0	1026.37	-9480.94
889	87.51	120.85	-10.07	1680.06	0	996.65	-8980.5
890	71.03	63.48	-16.02	1263.86	0	935.44	5634.8
891	46.46	65.16	3.81	1388.97	0	1043.71	-13015.6
892	52.95	55.39	-10.99	1814.3	0	939.4	-1721.28
893	-0	-0	-0	2149	0	976.7	-0
894	20.9	29.14	2.9	1837.77	0	1079.43	-12539.5
895	-0	-0	-0	2149	0	976.7	-0
896	12.05	23.8	-4.12	2015.57	0	1027.58	-4320.34
897	-0	-0	-0	2149	0	976.7	-0
898	-0	-0	-0	2149	0	976.7	-0
899	-0	-0	-0	2149	0	976.7	-0
900	-0	-0	-0	2149	0	976.7	-0
901	-0	-0	-0	2149	0	976.7	-0
902	-0	-0	-0	2149	0	976.7	-0
903	-0	-0	-0	2149	0	976.7	-0
904	-0	-0	-0	2149	0	976.7	-0
905	-0	-0	-0	2149	0	976.7	-0
906	-0	-0	-0	2149	0	976.7	-0
907	-0	-0	-0	2149	0	976.7	-0
908	-0	-0	-0	2149	0	976.7	-0
909	-0	-0	-0	2149	0	976.7	-0
910	-0	-0	-0	2149	0	976.7	-0
911	-0	-0	-0	2149	0	976.7	-0
912	-0	-0	-0	2149	0	976.7	-0
913	-0	-0	-0	2149	0	976.7	-0
914	-0	-0	-0	2149	0	976.7	-0
915	-0	-0	-0	2149	0	976.7	-0
916	-0	-0	-0	2149	0	976.7	-0
917	-0	-0	-0	2149	0	976.7	-0
918	-0	-0	-0	2149	0	976.7	-0
919	-0	-0	-0	2149	0	976.7	-0
920	-0	-0	-0	2149	0	976.7	-0
921	-0	-0	-0	2149	0	976.7	-0
922	-0	-0	-0	2149	0	976.7	-0
923	-0	-0	-0	2149	0	976.7	-0
924	-0	-0	-0	2149	0	976.7	-0
925	-0	-0	-0	2149	0	976.7	-0
926	-0	-0	-0	2149	0	976.7	-0
927	4.88	20.75	3.74	2076.06	0	966.18	-911.94
928	-4.12	-15.56	1.3	2209.83	0	864.8	-2241.99
929	-42.88	101.47	-0.61	2171.38	0	1016.69	-9242.04
930	-0	-0	-0	2149	0	976.7	-0
931	-1.91	148.93	31.66	2098.81	0	1074.75	4302.71
932	-193.41	157.01	-1.6	2113.71	0	1047.2	-811.31
933	-110.24	261.38	-27.47	2108.99	0	1026.2	-26102.9
934	-197.53	307.77	-9.46	1987.81	0	1023.15	989.74
935	-56.99	541.84	54.78	2197.24	0	1032.88	13147.2
936	11.9	655.82	45.47	2031.59	0	1050.82	1354.45
937	-51.96	890.66	-56.99	2094.45	0	1027.88	13182.6
938	-64.7	1036.83	-83.54	2104.22	0	1032.79	-4550.51
939	-152.97	1187.29	-77.29	2042.03	0	1042.68	33215.4
940	-245.21	1193.08	-143.97	2093.19	0	1026.43	-12523.6
941	-173.49	1170.81	-46.69	2046.99	0	1023.34	18362
942	-47.45	1199.8	109.41	2049.73	0	1031.58	-5986.85
943	-117.19	1204.68	141.75	2086.35	0	1026.06	-13667.1
